seqnames	start	end	width	strand	closest_gene	strand_gene	collision	reassigned	reassigned.to	BM_BM_01	BM_BM_03	BM_BM_06	BM_BM_12	BM_BM_18	B_BM_01	B_BM_03	B_BM_06	B_BM_12	B_BM_18	B_PB_01	B_PB_03	B_PB_06	B_PB_09	B_PB_12	B_PB_18	CD34_BM_03	CD34_BM_06	CD34_BM_12	CD34_BM_18	CFC_BM_00	CFC_BM_01	CFC_BM_03	CFC_BM_06	CFC_BM_12	CFC_PB_03	CFC_PB_06	CFC_PB_09	CFC_PB_12	MNC_BM_01	MNC_BM_03	MNC_BM_06	MNC_BM_12	MNC_BM_18	MNC_PB_01	MNC_PB_03	MNC_PB_06	MNC_PB_09	MNC_PB_12	MNC_PB_18	Myelo_BM_01	Myelo_BM_03	Myelo_BM_06	Myelo_BM_12	Myelo_BM_18	Myelo_PB_01	Myelo_PB_03	Myelo_PB_06	Myelo_PB_09	Myelo_PB_12	Myelo_PB_18	NK_BM_12	NK_BM_18	NK_PB_03	NK_PB_06	NK_PB_09	NK_PB_12	NK_PB_18	PB_PB_01	PB_PB_03	PB_PB_06	PB_PB_09	PB_PB_12	PB_PB_18	TE_BM_03	TE_BM_06	TE_BM_12	TE_BM_18	T_BM_01	T_BM_03	T_BM_12	T_BM_18	T_PB_01	T_PB_03	T_PB_06	T_PB_09	T_PB_12	T_PB_18
chr12	29461568	29461568	1	-	FAR2	+	FALSE	FALSE																																																				1																											
chr12	29461686	29461686	1	-	FAR2	+	FALSE	FALSE					401																																															928																											
chr12	29621208	29621208	1	+	OVCH1	-	FALSE	FALSE																																																													1																		
chr12	29736168	29736168	1	+	TMTC1	-	FALSE	FALSE																																																							1																								
chr12	29903196	29903196	1	-	TMTC1	-	FALSE	FALSE																									1																																																						
chr12	30611784	30611784	1	-	IPO8	-	FALSE	FALSE																																																																			1												
chr12	30880516	30880516	1	+	CAPRIN2	-	FALSE	FALSE								2																																																																							
chr12	30933238	30933238	1	-	LINC00941	+	FALSE	FALSE								1																																																																							
chr12	31028333	31028333	1	-	TSPAN11	+	FALSE	FALSE																																																																												1			
chr12	31567956	31567956	1	-	DENND5B	-	FALSE	FALSE			1																																																																												
chr12	31631451	31631451	1	+	DENND5B	-	FALSE	FALSE																																															1																																
chr12	31744151	31744151	1	-	DENND5B	-	FALSE	FALSE																																																													1																		
chr12	32406598	32406598	1	-	BICD1	+	FALSE	FALSE																																																	86																														
chr12	32556845	32556845	1	+	BICD1	+	FALSE	FALSE				1																																																																											
chr12	32566271	32566271	1	+	BICD1	+	FALSE	FALSE																																																		341		400																											
chr12	32620821	32620821	1	-	FGD4	+	FALSE	FALSE																																																														1																	
chr12	32875595	32875595	1	+	DNM1L	+	FALSE	FALSE																																																				137																											
chr12	33898628	33898628	1	+	ALG10	+	FALSE	FALSE																																																																							1								
chr12	34170062	34170062	1	+	ALG10	+	FALSE	FALSE					19																													2																																													
chr12	34179771	34179771	1	-	ALG10	+	FALSE	FALSE																																																																		2													
chr12	37954534	37954534	1	-	ALG10B	+	FALSE	FALSE																																																														4																	
chr12	39546462	39546462	1	-	KIF21A	-	FALSE	FALSE																																																	1																														
chr12	39674194	39674194	1	-	KIF21A	-	FALSE	FALSE																																																												1																			
chr12	39791149	39791149	1	+	KIF21A	-	FALSE	FALSE							1																																																																								
chr12	40149402	40149402	1	-	SLC2A13	-	FALSE	FALSE																																												135																																		2294	
