#eID Symbol logFC P.Value
911 NBR1 0.661670931895432 0.0361415318574791
15264 GM2A -1.57737789520313 0.0361477342764108
3482 PPP1R26 -0.562823795890128 0.0361567193155344
2458 DDTL -0.639599982134976 0.0361574362439349
12849 ERCC2 -0.662865168933958 0.0361716957553693
799 RALY 0.648025383513126 0.0362409742086458
18967 ZNF226 0.635905587779703 0.0362463236367555
11206 GALC -1.36933482478109 0.0362692156171303
16171 NA 2.33042629316598 0.0362840691690243
19316 MCOLN1 0.827634807223891 0.0363024744390884
1921 KLF10 0.750187931887684 0.0364474084129407
22100 MARK4 -0.748486409418618 0.0365046923388961
20470 CHRNA9 1.84655671103991 0.0365077693260233
17658 NUP50 1.74930917114786 0.0365164703623228
17955 C10orf2 -0.622502527638683 0.0365174806388137
20897 C11orf68 -0.594378398910835 0.0365209107097376
3629 EEF2 -0.477665647925731 0.0365378024663827
4844 SLC15A2 -2.45377485157666 0.0365545057626561
5105 ROR2 -1.13863474769879 0.0365758754128612
19054 IGFLR1 -0.800192901530414 0.0365946678041843
18009 ZNF277 -0.927360929941203 0.0366115544922914
12146 TCF7L2 -0.490662131049069 0.0366202046711891
17519 GSDMD 0.77552057540027 0.0366369071725649
20098 GLTPD1 -0.760981681645314 0.0366801726997506
8228 RAB2A -1.28954563238943 0.0366893344934363
335  0.578937090675209 0.036706950328268
13938 DRD3 1.72663636333831 0.0367476642603019
19372 PEAK1 -0.761416051697698 0.0368407056742354
13502 NOP14-AS1 0.611611515015319 0.0368781619680357
13567 NA -2.57879133695424 0.0368942436691496
11317 HNRNPA3 -0.581702742041913 0.0369429741333721
13279 FAM189A2 -1.31247506240977 0.0369601790970784
9079 EPHB2 2.27005671408597 0.0369721876325351
2399 TRAF4 0.627899252316728 0.037023351484406
8553 EDF1 0.489595206588934 0.0370347306602929
7493 NA -1.54454663447383 0.0370373504256376
20923 MARK4 -0.788172954009221 0.0370562156750059
21228 PAIP2B -2.22045947851014 0.0370658254818003
2803 LMNB1 0.7966168787048 0.037129702773392
12584 SETD1A -1.12591686179723 0.0371326278368738
20385 CTNNBL1 0.620074214319825 0.0372380286830636
12597 AP3S2 -0.606603953867318 0.0372434655713424
21570 NA -2.09713608957609 0.0372522897157122
14798 SNW1 0.761311265854124 0.037263204096894
10146 LPO 2.18616342978666 0.037277010892004
11699 SEL1L3 -0.629052833974211 0.0373022195867929
18121 UPF3B 0.687613349728033 0.0373313704074238
11601 PREPL -0.696743157749674 0.037343499425016
17509 INF2 -0.521048823860519 0.0373633937877928
12634 SH3PXD2A -0.754502994283848 0.037368600234179
2518 NA 2.23808183922204 0.0373955509966539
3179 MAP3K11 -0.584241169405691 0.0374317424175198
10929 GNRHR 2.56372063485103 0.0374461957719235
3374 AKAP8 0.588829119792344 0.037460976366406
3974  -0.766997950025703 0.0374722495715662
282 SRSF2 0.622555414007676 0.0374820400801135
21224  -0.627030531664933 0.0375229321584918
14147 MPRIP 0.520602782991677 0.0375252598609749
7764 AVPR1B 1.05377678331121 0.0375407792331858
18198 TMEM132A -0.490625374849406 0.0375625557341216
1060 PSMA3 0.619634910557069 0.0375659704997473
219 HSPA9 0.592709888916968 0.0375671119821753
2128 NRIP1 0.806533668685644 0.0375704489441956
1602 OPTN -0.549777849450765 0.0375728669243628
18021 RAPGEFL1 -0.621491736624947 0.037576792264131
17146 ZNF106 0.590155202403104 0.0375867908049607
18885 B3GAT1 -1.20698059927557 0.0375972628605393
7405 CALCR 2.0265599654738 0.0376158999877762
2847 SH2B3 0.51512876781343 0.0376272424165323
11435 WIPF2 0.757921821752102 0.0376513302340812
18360 TFPT 0.552443737126318 0.0376834334694781
4983 CD3E -0.697866985806096 0.0376946821510122
6997 FABP2 0.878379369702433 0.0377118778610306
7086 MR1 0.885785550180384 0.0377394036471337
16651 NDRG3 -0.525212708100815 0.0377627637255265
11980 DAZAP2 0.760360277344434 0.0378338494816972
7303 PSEN1 0.763875110631407 0.0378501363098298
13108 LAMP1 0.70094521037263 0.0378897667997401
18143 EPS8L1 0.617516619484235 0.0379163833206144
15180 PLXNB1 0.733080524135505 0.0379301162484411
8838 PI4K2A -0.622621660417217 0.037932405892387
2368 TAF15 0.572667708390905 0.038012436103652
1266 EIF1B -0.592240683049519 0.0380440245854612
8274 DDR1 0.677359506203738 0.0380811114236539
5101 BMP1 0.756036831656876 0.0380865994114154
6376 RASL10A -2.04585699609019 0.0380980591581258
20888 ZMIZ2 0.596166767379904 0.0381126347701585
10724 KCND3 -1.7037870363159 0.0381385174599
8435 SEPHS1 0.709743355165443 0.038164753129919
9503 MALT1 0.978251418625885 0.0381648922926519
13430 TMSB15B -2.39550898959315 0.0381662812169193
16841 NA -2.10504985408543 0.0381917039476868
11334 PRRC2C 0.653630839020822 0.0382250960271574
21107  -2.17472535198393 0.0382303428875882
20487 VSX1 -1.99242664116664 0.0382325150858007
3162 DSCR3 -0.744783265489703 0.0382354721891022
3090 AFAP1 1.9806300661672 0.0382476671149311
2969 EML3 -0.668019816423497 0.0382588967797658
17936  0.556844024699229 0.0382644552389483
19 DTX2P1 -0.808129780016858 0.0382649540108604
9399 AP5Z1 0.544492025472229 0.0382666221788699
472 HMGN1P36 0.544519903527872 0.0382764214888275
851 EBNA1BP2 0.599169135855364 0.0383032313570255
20492 FAM215A -2.3203224227881 0.0383370293948009
5788 ADH1C -0.593786571174887 0.0383391736250825
685 NMT1 0.493749547288653 0.0383442359254385
4147 VCAN -2.59829071825738 0.038346335463251
824 WSB1 0.651905217455219 0.0383476871774049
10043 CYP4F8 -2.53280825350924 0.0383628235127178
18777 ACBD4 -0.718183086751849 0.0383701023514885
2263 EBP -0.585879766164217 0.0383934135909489
21893 FAM63B -1.59487828185251 0.0384008015797115
21135  -0.49718195054472 0.0384034735233673
9958 MAP2K5 -0.845124911051959 0.038411109112038
10096 NF1 -2.08210787591367 0.0384217291029775
10155 CACYBPP2 0.793168574202749 0.0384299044830761
4371 ENPEP -1.92721465346862 0.0384392135567646
15787 NA 2.65365575612144 0.0384549525274324
5433 FOXJ1 -2.90658681228275 0.0384739088942858
2431 CTSS 2.30050258085892 0.0384900187564728
14794 IHH -1.15181000420189 0.0385422496925752
19525 EPB41L4B -0.578533044300884 0.0385459790206077
8263  -0.556549754908083 0.038558877886872
12193 NFATC2IP 0.913313848061103 0.0385672367679979
9357 APBA2 0.642972300646173 0.0385790364095103
10744 RPL13P5 -0.708963805550696 0.0385841502033521
99 ATP6V0B 0.600267542146359 0.0385913866334408
16872 SLC11A1 -2.34856296242102 0.0386175824211959
4954 ZNF354A -2.39550898959315 0.038618408943141
2982 SAT1 -0.562300258879053 0.0386255311942557
1397 TBL1X -1.44854456347165 0.038643049206593
19829  -0.559159024733092 0.0386503000791749
705  -0.590499653485826 0.0386522857505044
3242 TBCE -1.08550503096522 0.0386523326281659
210 UBE2L5P 0.586151495545499 0.0386578909830436
16883 MYOF 0.864114010362252 0.038667195079595
7375  0.566225043838057 0.0386781823063532
10376 AHSG -2.93735224431005 0.0387042786105238
12316 RAB3GAP1 0.746686423370081 0.0387254062309847
21475 GLYR1 -0.754192790561792 0.0387331810308434
11937 HPCAL1 -0.662468269274942 0.0387558783337491
20833 IL37 -1.84395625839252 0.0387653786671154
9172 RIN2 -0.84208270425464 0.0388017011215376
11453 C1R -1.18234207135424 0.0388074772436581
12541  -0.712794885078206 0.0388440487127663
278 RANP1 0.56023814199502 0.0388483029010582
18738 ALG9 -0.489601734057354 0.0388748404573901
13087 DLX5 2.08561102222183 0.0388892414706321
18733 OTUB2 0.563128018137751 0.0389158306012991
16701 RPS10P2 -0.604448630518932 0.0389302441288977
18043 VPS28 0.592176976043595 0.0389320755738993
21192 LUZP1 -0.626011747299257 0.0389403752958081
3080 MAP4K5 0.893736501496597 0.0389662184999996
15227 NA -0.738406129482905 0.0390003025180116
2746 MAPK9 -0.624054047173247 0.0390353964475927
1987 LPIN2 -0.696356635421301 0.039053071450433
9340 KLK2 -2.36836068201919 0.0390611896658958
19097 SLC27A5 0.653577195832365 0.0390716931769857
13183 KPNB1 -0.500698351585195 0.039077498109948
6624 MFN1 1.11429590450767 0.0391015147192243
14397 PEX1 2.03617188930752 0.039107013913101
18928 KCNJ16 2.43661842086226 0.0391324432841288
10225 CYR61 -0.913381368831341 0.0391584753521807
416 SNORA21 -0.523421732811645 0.0391966715810276
16192 CYCSP33 1.8984621634716 0.0391988930976716
13290 H2AFZ 0.493346957948994 0.0392803585906981
17852 ALAD -0.607234515993986 0.039292126896006
7546 MADCAM1 -0.91447174712796 0.039299369078502
14350 MTMR1 0.86218510634488 0.0393335436975537
19799 SLC30A10 -2.61750405675246 0.0393635972592464
18152 SMYD3 -0.575745005084823 0.0393841575763515
1512 EGFR -0.628008206819631 0.039384873289632
17843 ZCCHC8 0.707659927689535 0.0393876312963551
7140 HCRTR1 1.52193341454475 0.039390830688712
15728 NA 1.34763290368179 0.0393968468077319
2424 SIRPAP1 -0.970108200736081 0.0394141355508139
2547 SSX2IP -1.58547197460412 0.0394496415712489
2093 SVIL 0.608601408497355 0.039465180993158
20983 LINC00338 -0.97133309779904 0.0394656374042017
8172 PA2G4 0.529450177217416 0.0394668137338778
8940 SYNE1 1.55915364395626 0.0394782135069126
434 PALLD -1.70540436620317 0.0395002698047366
17714 ZWILCH 2.00155527043167 0.039513743537302
2243 CAD -0.660942714232995 0.0395206918560284
14985 NA 1.27574611546272 0.0395572455981575
18286 CERS4 -2.20774102529884 0.0396122884753016
19810 CHST4 0.620686898687042 0.0396317081724406
826 MOB1A -0.663095153925137 0.039644375583035
907 TPD52L2 0.49925733796479 0.0396824359867287
13596 GRM5 0.918295834054489 0.0396896486018981
2163 POLR2K 0.758044840048171 0.0397143448615658
21247 DFNB31 -1.92858512848381 0.0397589184002034
1264 MARCH6 -0.593066574147192 0.0397791928208627
5731 MPHOSPH9 -0.814928280890965 0.0397930940686034
321 ACO2 -0.568496926579916 0.0397960387174216
20654 ULBP2 1.92788839459769 0.0398025761235115
4522 CDK5R1 0.654531149551578 0.0398427381009896
7622 PABPC3 0.634432781715107 0.0398592158047298
14285 APOM -0.551792345899861 0.039878819012111
8561 HNRNPDL 0.950698999149611 0.0398796729781759
20103 CNNM3 -0.531558184874463 0.0398868983934111
18040 PCTP 0.767405786015836 0.0399280617714737
9759 GPR18 1.72999031454802 0.0399853640830172
2912 DGKA -0.788520028262227 0.0399959286286212
3191  0.476909296113718 0.0400392084066091
2400 ATP6V1C1 1.03716705958918 0.0400397560749681
13343 NA -1.68685855778886 0.0400512997379355
1501 CCZ1 0.613173072809262 0.0400559763474686
15638 ARFGEF1 1.27609358697072 0.0400664083690274
17308 MAP7D1 -0.606674055393166 0.040157122697844
12342 GNPTAB -0.72963327917795 0.0401730680750616
2020 ATG9A -0.519120749375549 0.0401768814350291
16268 COL4A3 -2.15319118443868 0.040182555082446
13076 MED8 0.554082077008713 0.0401873460761737
7051 CDKN2B -1.84810683874127 0.0402554652557117
21387 NA 0.771058307714403 0.0402682153976639
11172 MMACHC -0.836582183730244 0.0402804151949275
14451 NA -1.70585147370495 0.0402927205921065
4190 ME3 -0.535875300352708 0.0403384477229428
2332 ABCC1 -0.535557355439096 0.0403512250707148
14110 EXPH5 0.53058832611291 0.0403722783257251
2777 EZH1 1.22793901797997 0.0403740009919445
4352 MELK 0.619791185996258 0.0403850887607653
13560 LST1 1.06929761721378 0.0404134468994783
1208 SRRT 0.549970253451152 0.0404359920597505
15923  2.05441011628944 0.0404499473128827
11390 SZRD1 0.757998017318238 0.0404505216084118
20919 CDC14B -0.531825984054635 0.0404612276854936
13262 NA 1.9294780099315 0.0404665516214627
7583 AP2S1 -0.634988569324948 0.040488676574581
20910 PRPF18 0.618640152041703 0.0405002464268978
5188 FLAD1 0.642204026096815 0.0405507371658344
19984 CRCT1 -1.73213240426783 0.0405579982752693
14449 GRB2 0.540900603807521 0.0405749125854863
21251 SNORD14E 0.48220366068967 0.0405849474687956
12493 COL4A5 1.57248264990149 0.0406068205503299
19624 TBC1D19 -0.582820411001345 0.0406170637730361
5960 SPOCK3 2.25381011601008 0.040627581277953
15406 ZNF280A -0.805645915063684 0.0406870413229296
3764 GULP1 -0.884858276145703 0.0406936705241728
1412 CEACAM5 0.603282904211822 0.0407115647853941
8169 SRSF3 0.672468146431711 0.0407133086111188
5878 PEX10 -0.664496271688225 0.0407155873909056
5800 CROCC -0.743121000341739 0.0407569984684913
21421 NA 1.47586517717176 0.0407774937489613
16844 NA -0.927933631951184 0.040807990394264
7215 POU3F4 -1.16614149141236 0.0408182164124715
22173 YIPF2 -0.563765723007164 0.0408412405379217
16690 KRT3 2.73912199878654 0.0408547458170072
3714 GMPR 1.59177449078685 0.0408818456834331
14561  1.98213965326505 0.0409347801849502
13618 PCGF2 -0.70608057720403 0.0409347928065155
4526 MIR4751 0.735043011926319 0.0409391372680013
6460 SIRPB1 1.18314686262754 0.0409591610904354
17603 GTPBP4 1.02927714517989 0.0409664007567426
16492 UBBP2 1.73239376630465 0.0409681876401589
830 ANXA4 -0.723435550596911 0.0409742753068281
1395 TBL1X -0.869295751198822 0.0409800625954783
948  0.511702260119821 0.0409897503636844
9111 PDLIM3 -2.50150650272195 0.0410095692835399
1667 AKR7A2 -0.591807126949263 0.0410340934549216
11821 TRIM33 2.44019388972661 0.0410762154454709
20750 NPFFR1 -1.46400800322584 0.0411076304032615
10023 NFATC3 0.833610572753532 0.041109334990017
9744 GPR35 -0.637951997474641 0.0411240053843609
953 ALDH2 -0.533598207131236 0.0411812748116799
1351 RNF14 -0.683606453003374 0.0412048315454527
20968 HMGN5 -2.58496250072116 0.0412477817745218
5475 PTPRT -1.7615425391598 0.0412709778450906
552 EIF5B -0.624083764222108 0.0412764526897543
4028 NOV -1.83954968601113 0.0413682733183527
1145 CALD1 -2.26639722130666 0.0413789802079685
14198 ZNF204P -2.17277510256362 0.0414368973930022
9640 PCMT1 0.517944130674294 0.0414391706566403
15652 NA -1.36490092841161 0.0414637006843846
87 IK 0.717583638154362 0.0414860242143252
8052 POU4F3 -1.66363198000462 0.0415015706062622
10284  -1.37642767231499 0.0415036950949783
6292 ITGA10 -1.10588104136717 0.0415102769390853
11939 CAP2 -2.00425591409373 0.0415223206511207
6164 HTR2B -1.99070607279471 0.0415499867512548
11762 NOTCH2 -0.685463949345472 0.0415528822666426
5260 BLM 0.974344018723521 0.0415817396193243
16022 DR1 0.534262709966939 0.0416012321460402
989 MAPKAPK2 -0.869109253678286 0.0416045554129265
22144 FERMT1 -0.683644344995577 0.0416975861204431
12951 NA -0.662554151162135 0.0417231716556966
9938 PIPSL 0.493868327704799 0.0417751758958443
13252 NA 0.76233477728514 0.0418207221460395
18843 KDELC1 -2.21306254314643 0.0418250202160949
16802 TACC1 -2.21825760633748 0.0418479458390842
18429 MEMO1P1 -0.764409360020879 0.0418725815723016
17747 U2AF2 0.685317649605194 0.0418806525783541
9330 HOXB13 -0.896318972782761 0.0419240110130007
1421 DCN -1.86803003018523 0.0419387331057752
16558 COX6CP1 0.504625782766956 0.0419552501143312
9223 ABCG2 -0.701497673333863 0.0419939447348667
20668 UGT1A8 -0.900567144716613 0.0420087128521365
4344 ESPL1 0.698186635900312 0.0420391952822542
747 CTBP2 -0.570097763716449 0.0420506754066067
1186 ARL1 -0.586160492000121 0.0420595817958702
8387 DUSP6 0.827474913939882 0.0421000897049742
831 EIF4A3 0.58795050540202 0.0421038318237012
323 SPARCL1 -1.81521488896907 0.0421060288114828
9834 MS4A1 0.925491869724544 0.0421106869021629
914 DHX15 0.659625285470692 0.0421875238724172
16709 FDPSP5 -1.78909462287676 0.0422003019895058
12080 CRY2 -1.10975385316587 0.0422096758858971
2030 ACADM -0.708235847824491 0.0422160958290358
5361 PART1 1.26566703412855 0.0422397562046362
12093 MSL1 0.726652174831924 0.0422475700608459
10321 CNOT4 2.09049927561951 0.0422480300941836
8207 CCND1 -0.664994514390587 0.0423037369016142
6084 SIM2 -0.482153093734441 0.0423048600507606
13969 KLHL4 1.46129352854337 0.0423132859654431
9518 SPAG6 1.08157786303028 0.0423410872300632
8836 EFHD1 -2.03365333663194 0.0423473807716857
11933 FRYL 1.04827915603769 0.0423915573045272
20369 PTDSS2 -0.548256518455172 0.0423949655783982
662 COX7C -0.50154464136534 0.0424137860935475
18542 QTRTD1 0.615694729120589 0.0424672642409113
14268 HCN2 -0.913897319731488 0.0424956626558293
4235 NA 2.39528884843711 0.0425014554226211
8338 GORASP2 -0.52508170103939 0.0425076647608462
22206 LRCH4 -0.555042071028391 0.0425504215430844
8160 TTC3 -1.22534966517703 0.0425673565610489
19557 SH3D21 -0.997880669443641 0.0425759801411836
110 RPL4P2 -0.455760734537327 0.0425818732530364
7580 LAIR1 -1.61534513007389 0.0426698515241835
8168 SRSF3 0.589107330634526 0.0426707951271968
10779 MTAP 2.44135461307712 0.0426808595867809
7044 C6orf10 -2.31735599319073 0.0427280602173126
2434 NBN 1.60001975724969 0.0427389700920879
10596 TNFSF11 -1.27992546658333 0.042753559933113
8592 JAG1 -0.93811678126376 0.0427750262479322
17641 SAV1 0.650161645603161 0.0427892047041055
5640 EPHA4 1.9915352630672 0.0427919357073113
14145 CLCN4 -1.84193076881879 0.0427997292157725
1970  -0.482846879998782 0.0428351437885894
5780 EGF -1.94414863434015 0.0428406363783762
4483 MTAP 1.09409876933148 0.0428473921663897
10359 GSTM4 -0.627163280037721 0.0428480428193147
3389 ACTN2 -1.17511767052767 0.0428553189697139
14239 GRHPR -0.533037538439874 0.0428891043761209
14531 PABPC1 0.582395041790051 0.0428942261133911
17059 NA -3.14478920055631 0.0429388637943025
14641 SLC8A2 2.713951026504 0.0429442582413707
53 UBE2Q2P6 -0.501155707274391 0.0429763367660974
18068 RNF43 0.55100450006216 0.0429878484552066
9433 UBAP2L 0.734792476169427 0.0430380146837261
8343 ADH5 -1.04803935270264 0.043118212089484
16266 NA -2.04499888937979 0.0431547607718027
1940 USP1 1.23223941842448 0.0431563160654741
3239 KIAA0020 0.697319754474721 0.0431574129431599
2795 DRG2 -0.567404715152553 0.0431635306660532
1950 ACSL4 -2.56039478060133 0.0431809579382312
3462 ACVR1 -0.556128153825108 0.0431877493553652
7885 MID2 0.643181817282962 0.0432085958110449
12386 SPIDR 0.883155591472013 0.0432147370576346
21469 NA 0.526085961147224 0.04324256953688
17054 NA -2.36177988978579 0.0432557936401758
16356 IRF4 -1.42648284442933 0.0432787324046369
18555 BIN2 0.890808447323832 0.0432912019492867
6183 MYOD1 0.610963338054914 0.0433002747922233
9148 CDC16 0.635751300035788 0.0433191416065575
9694 MTCP1 0.87456868158619 0.0433338828753679
3760 CHKA -0.526485748015629 0.0433499718879881
18760 NEIL1 1.11417138632308 0.0433829417753369
3029 BPGM -0.874755385510199 0.043414779837341
12271 CCDC69 -2.05418182369224 0.0434214007284773
14826 SUMO4 -0.570572894996417 0.0434223219322187
16429 MUC7 1.07706431312172 0.0434244967626399
2347 TCEB3 0.610696665358672 0.0434552733588962
4384 MAD1L1 0.602029424784093 0.0434627224527295
13539 NA -1.28557891870637 0.0434643610119794
4876 GNA15 0.707040430195719 0.0434664288568898
11979 PDCD4 -0.880079494162127 0.0434718510810994
6533 NR1I3 -1.79406440183502 0.04349097110674
8502 KRT8P3 0.483757546258085 0.0434987238716076
2526 LOXL2 0.921844915454326 0.0434987956478833
17094 AES -0.619792170687385 0.0435113278288345
15793 PA2G4P2 0.523066662283804 0.0435167688879292
10702 PTBP1 0.516661784539492 0.0435270571288276
10132 C21orf33 -0.639820661134739 0.0435312767938964
4880 PEBP1 -0.486976894276951 0.0435699664925752
7911 AMELX 0.569762540019872 0.0436262924466376
19044 NLRX1 -0.738106454934115 0.043654056746397
5266 ZNF107 2.01431203838353 0.0436728693309066
18650 RBM15 0.7004149675866 0.0436861856217094
