#Root Gene: Cl_chr1:0,200000000	 Tot. Edges: 15440
#Edge	Weight	Prob ( > 0 )	Cis/Trans
RHD--FCN3	0.313700	0.655973	CIS
RHD--CD164L2	0.313700	0.655973	CIS
RHD--LCK	0.312913	0.643260	CIS
RHD--RNF19B	0.315423	0.683809	CIS
RHD--CEP85	0.308633	0.574093	CIS
RHD--C1orf228	0.308965	0.579461	CIS
RHD--ST3GAL3	0.309941	0.595232	CIS
RHD--FCGR1B	0.297387	0.392393	CIS
RHD--PAFAH2	0.308633	0.574093	CIS
RHD--YTHDF2	0.312603	0.638238	CIS
RHD--CD52	0.308633	0.574093	CIS
RHD--LDLRAP1	0.310730	0.607981	CIS
RHD--PHACTR4	0.312502	0.636613	CIS
RHD--RCC1	0.312502	0.636613	CIS
RHD--ZMYM4	0.308583	0.573286	CIS
RHD--WDTC1	0.313700	0.655973	CIS
RHD--HPCA	0.315423	0.683809	CIS
RHD--TMEM54	0.315423	0.683809	CIS
RHD--PIK3R3	0.312717	0.640091	CIS
RHD--LEPRE1	0.313793	0.657468	CIS
TMEM50A--RHCE	0.310730	0.607981	CIS
TMEM50A--MAN1C1	0.310730	0.607981	CIS
TMEM50A--EXTL1	0.308633	0.574093	CIS
TMEM50A--SLC30A2	0.308633	0.574093	CIS
TMEM50A--TMEM50A	0.310730	0.607981	CIS
TMEM50A--TMEM57	0.310730	0.607981	CIS
TMEM50A--PUM1	0.312036	0.629085	CIS
TMEM50A--EYA3	0.312502	0.636613	CIS
TMEM50A--PAQR7	0.308633	0.574093	CIS
TMEM50A--GMEB1	0.312502	0.636613	CIS
TMEM50A--NKAIN1	0.312036	0.629085	CIS
TMEM50A--DHCR24	0.307529	0.556266	CIS
TMEM50A--NR0B2	0.313700	0.655973	CIS
TMEM50A--NUDC	0.313700	0.655973	CIS
TMEM50A--SCP2	0.309450	0.587296	CIS
TMEM50A--FAM76A	0.312502	0.636613	CIS
TMEM50A--FGGY	0.298951	0.417660	CIS
TMEM50A--STMN1	0.308633	0.574093	CIS
RHCE--RHCE	0.310730	0.607981	CIS
RHCE--NKAIN1	0.312036	0.629085	CIS
RHCE--TMEM57	0.310730	0.607981	CIS
RHCE--DHCR24	0.307529	0.556266	CIS
RHCE--NR0B2	0.313700	0.655973	CIS
RHCE--NUDC	0.313700	0.655973	CIS
RHCE--SCP2	0.309450	0.587296	CIS
RHCE--MAN1C1	0.308633	0.574093	CIS
RHCE--FAM76A	0.312502	0.636613	CIS
RHCE--FGGY	0.298951	0.417660	CIS
RHCE--STMN1	0.308633	0.574093	CIS
RHCE--SEPN1	0.308633	0.574093	CIS
RHCE--FAM54B	0.308633	0.574093	CIS
RHCE--PDE4B	0.306418	0.538303	CIS
RHCE--DBT	0.306261	0.535774	CIS
RHCE--PAFAH2	0.308633	0.574093	CIS
RHCE--CSMD2	0.315856	0.690806	CIS
RHCE--SLC30A2	0.308633	0.574093	CIS
RHCE--TRIM63	0.308633	0.574093	CIS
RHCE--C1orf135	0.308633	0.574093	CIS
RHCE--SCMH1	0.309635	0.590284	CIS
RHCE--AIM1L	0.308633	0.574093	CIS
RHCE--LDLRAP1	0.310730	0.607981	CIS
TMEM57--TMEM57	0.310730	0.607981	CIS
TMEM57--MAN1C1	0.308633	0.574093	CIS
TMEM57--RPS6KA1	0.308633	0.574093	CIS
TMEM57--LDLRAP1	0.310730	0.607981	CIS
TMEM57--PHACTR4	0.312502	0.636613	CIS
TMEM57--RCC1	0.312502	0.636613	CIS
TMEM57--NKAIN1	0.312036	0.629085	CIS
TMEM57--SLC9A1	0.313700	0.655973	CIS
TMEM57--PAFAH2	0.308633	0.574093	CIS
TMEM57--STMN1	0.308633	0.574093	CIS
TMEM57--HIVEP3	0.310364	0.602074	CIS
TMEM57--EXTL1	0.308633	0.574093	CIS
TMEM57--KIAA0319L	0.308583	0.573286	CIS
TMEM57--SEPN1	0.308633	0.574093	CIS
TMEM57--FAM54B	0.308633	0.574093	CIS
TMEM57--AHDC1	0.313700	0.655973	CIS
TMEM57--EPHA10	0.313553	0.653601	CIS
TMEM57--LIN28A	0.308633	0.574093	CIS
TMEM57--PAQR7	0.308633	0.574093	CIS
TMEM57--CEP85	0.308633	0.574093	CIS
LDLRAP1--MAN1C1	0.310730	0.607981	CIS
LDLRAP1--LDLRAP1	0.310730	0.607981	CIS
LDLRAP1--SEPN1	0.308633	0.574093	CIS
LDLRAP1--FAM54B	0.308633	0.574093	CIS
LDLRAP1--AIM1L	0.308633	0.574093	CIS
LDLRAP1--PDIK1L	0.308633	0.574093	CIS
LDLRAP1--DHDDS	0.308633	0.574093	CIS
LDLRAP1--HMGN2	0.308633	0.574093	CIS
LDLRAP1--ST7L	0.295852	0.367595	CIS
LDLRAP1--ARID1A	0.313700	0.655973	CIS
LDLRAP1--AHDC1	0.313700	0.655973	CIS
LDLRAP1--OSBPL9	0.307401	0.554192	CIS
LDLRAP1--ZYG11B	0.309450	0.587296	CIS
LDLRAP1--TRIM63	0.308633	0.574093	CIS
LDLRAP1--GPSM2	0.301340	0.456269	CIS
LDLRAP1--STMN1	0.308633	0.574093	CIS
LDLRAP1--EXTL1	0.308633	0.574093	CIS
LDLRAP1--GRIK3	0.310061	0.597166	CIS
LDLRAP1--ZNF683	0.308633	0.574093	CIS
MAN1C1--MAN1C1	0.310730	0.607981	CIS
MAN1C1--TRIM63	0.308633	0.574093	CIS
MAN1C1--SEPN1	0.308633	0.574093	CIS
MAN1C1--FAM54B	0.308633	0.574093	CIS
MAN1C1--STMN1	0.308633	0.574093	CIS
MAN1C1--PIGV	0.313700	0.655973	CIS
MAN1C1--C1orf135	0.308633	0.574093	CIS
MAN1C1--CEP85	0.308633	0.574093	CIS
MAN1C1--PAFAH2	0.308633	0.574093	CIS
MAN1C1--CCDC24	0.309941	0.595232	CIS
MAN1C1--SLC6A9	0.309941	0.595232	CIS
MAN1C1--TMEM59	0.310210	0.599578	CIS
MAN1C1--ZNF593	0.308633	0.574093	CIS
MAN1C1--NKAIN1	0.312036	0.629085	CIS
MAN1C1--RSPO1	0.313553	0.653601	CIS
MAN1C1--DHDDS	0.308633	0.574093	CIS
MAN1C1--ZCCHC17	0.312036	0.629085	CIS
MAN1C1--WDR47	0.301340	0.456269	CIS
MAN1C1--FAM76A	0.312502	0.636613	CIS
MAN1C1--ARID1A	0.313700	0.655973	CIS
MAN1C1--STX12	0.312502	0.636613	CIS
MAN1C1--LRRC7	0.302268	0.471265	CIS
MAN1C1--PAQR7	0.308633	0.574093	CIS
MAN1C1--UBXN11	0.308633	0.574093	CIS
MAN1C1--SLC30A2	0.308633	0.574093	CIS
MAN1C1--YTHDF2	0.312603	0.638238	CIS
MAN1C1--LRP8	0.309450	0.587296	CIS
MAN1C1--EPB41	0.312603	0.638238	CIS
MAN1C1--PDIK1L	0.308633	0.574093	CIS
MAN1C1--NR0B2	0.313700	0.655973	CIS
MAN1C1--AIM1L	0.306549	0.540435	CIS
MAN1C1--LIN28A	0.306549	0.540435	CIS
MAN1C1--SLC2A1	0.311675	0.623246	CIS
MAN1C1--FAF1	0.309838	0.593569	CIS
MAN1C1--FOXJ3	0.308270	0.568226	CIS
MAN1C1--MACF1	0.310760	0.608472	CIS
MAN1C1--JAK1	0.302874	0.481056	CIS
MAN1C1--KCNQ4	0.307545	0.556516	CIS
MAN1C1--EXTL1	0.306549	0.540435	CIS
MAN1C1--PDE4B	0.304349	0.504886	CIS
MAN1C1--FAM110D	0.306549	0.540435	CIS
MAN1C1--KCND3	0.293146	0.323872	CIS
MAN1C1--PHACTR4	0.310393	0.602533	CIS
MAN1C1--SMPDL3B	0.310393	0.602533	CIS
MAN1C1--AK4	0.302874	0.481056	CIS
MAN1C1--ZCCHC11	0.305326	0.520668	CIS
SEPN1--SEPN1	0.306549	0.540435	CIS
SEPN1--FAM54B	0.306549	0.540435	CIS
SEPN1--WASF2	0.311583	0.621762	CIS
SEPN1--GRIK3	0.307968	0.563351	CIS
SEPN1--PAFAH2	0.306549	0.540435	CIS
SEPN1--CSMD2	0.313724	0.656360	CIS
SEPN1--PDIK1L	0.306549	0.540435	CIS
SEPN1--STMN1	0.306549	0.540435	CIS
SEPN1--C1orf135	0.306549	0.540435	CIS
SEPN1--NR0B2	0.311583	0.621762	CIS
SEPN1--PAQR7	0.306549	0.540435	CIS
FAM54B--FAM54B	0.306549	0.540435	CIS
FAM54B--PAFAH2	0.306549	0.540435	CIS
FAM54B--C1orf135	0.306549	0.540435	CIS
FAM54B--STMN1	0.306549	0.540435	CIS
FAM54B--NR0B2	0.311583	0.621762	CIS
FAM54B--PAQR7	0.306549	0.540435	CIS
C1orf135--STMN1	0.306549	0.540435	CIS
C1orf135--C1orf135	0.306549	0.540435	CIS
C1orf135--CATSPER4	0.306549	0.540435	CIS
C1orf135--RIMS3	0.307545	0.556516	CIS
C1orf135--SLC9A1	0.311583	0.621762	CIS
C1orf135--SLC30A2	0.306549	0.540435	CIS
C1orf135--TRIM63	0.306549	0.540435	CIS
C1orf135--PDIK1L	0.306549	0.540435	CIS
C1orf135--EXTL1	0.306549	0.540435	CIS
C1orf135--DHDDS	0.306549	0.540435	CIS
C1orf135--CEP85	0.306549	0.540435	CIS
C1orf135--PAFAH2	0.306549	0.540435	CIS
PAQR7--EXTL1	0.306549	0.540435	CIS
PAQR7--SLC30A2	0.306549	0.540435	CIS
PAQR7--PAFAH2	0.306549	0.540435	CIS
PAQR7--TRIM63	0.306549	0.540435	CIS
PAQR7--AIM1L	0.306549	0.540435	CIS
PAQR7--C1orf172	0.311583	0.621762	CIS
PAQR7--PAQR7	0.306549	0.540435	CIS
PAQR7--GPR3	0.311583	0.621762	CIS
PAQR7--PDIK1L	0.306549	0.540435	CIS
PAQR7--STMN1	0.306549	0.540435	CIS
PAQR7--NR0B2	0.311583	0.621762	CIS
STMN1--EXTL1	0.306549	0.540435	CIS
STMN1--PAFAH2	0.306549	0.540435	CIS
STMN1--GRIK3	0.307968	0.563351	CIS
STMN1--DHDDS	0.306549	0.540435	CIS
STMN1--CEP85	0.306549	0.540435	CIS
STMN1--STMN1	0.306549	0.540435	CIS
STMN1--SLC30A2	0.306549	0.540435	CIS
STMN1--TRIM63	0.306549	0.540435	CIS
STMN1--MACF1	0.310760	0.608472	CIS
STMN1--PDIK1L	0.306549	0.540435	CIS
STMN1--TAF13	0.299306	0.423405	CIS
STMN1--CATSPER4	0.306549	0.540435	CIS
PAFAH2--PAFAH2	0.306549	0.540435	CIS
PAFAH2--SLC30A2	0.306549	0.540435	CIS
PAFAH2--TRIM63	0.306549	0.540435	CIS
PAFAH2--CNKSR1	0.306549	0.540435	CIS
PAFAH2--CATSPER4	0.306549	0.540435	CIS
PAFAH2--SH3BGRL3	0.306549	0.540435	CIS
PAFAH2--UBXN11	0.306549	0.540435	CIS
PAFAH2--FAM110D	0.306549	0.540435	CIS
PAFAH2--EXTL1	0.306549	0.540435	CIS
PAFAH2--AIM1L	0.306549	0.540435	CIS
PAFAH2--SF3A3	0.311437	0.619406	CIS
PAFAH2--LIN28A	0.306549	0.540435	CIS
PAFAH2--DHDDS	0.306549	0.540435	CIS
PAFAH2--PDIK1L	0.306549	0.540435	CIS
PAFAH2--YTHDF2	0.310493	0.604146	CIS
EXTL1--PDIK1L	0.306549	0.540435	CIS
EXTL1--UBXN11	0.306549	0.540435	CIS
EXTL1--TRIM63	0.306549	0.540435	CIS
EXTL1--MACF1	0.310760	0.608472	CIS
EXTL1--EXTL1	0.306549	0.540435	CIS
EXTL1--RPS6KA1	0.306549	0.540435	CIS
EXTL1--SLC30A2	0.306549	0.540435	CIS
EXTL1--CATSPER4	0.306549	0.540435	CIS
EXTL1--NEGR1	0.302816	0.480108	CIS
EXTL1--EPS15	0.309838	0.593569	CIS
EXTL1--FAM110D	0.306549	0.540435	CIS
EXTL1--CEP85	0.306549	0.540435	CIS
EXTL1--DHDDS	0.306549	0.540435	CIS
SLC30A2--TRIM63	0.306549	0.540435	CIS
SLC30A2--CATSPER4	0.306549	0.540435	CIS
SLC30A2--SLC30A2	0.306549	0.540435	CIS
SLC30A2--CEP85	0.306549	0.540435	CIS
SLC30A2--DHDDS	0.306549	0.540435	CIS
SLC30A2--PDIK1L	0.306549	0.540435	CIS
SLC30A2--SDC3	0.309930	0.595056	CIS
SLC30A2--AIM1L	0.306549	0.540435	CIS
SLC30A2--CNKSR1	0.306549	0.540435	CIS
SLC30A2--LIN28A	0.306549	0.540435	CIS
SLC30A2--RPS6KA1	0.306549	0.540435	CIS
TRIM63--PDIK1L	0.306549	0.540435	CIS
TRIM63--CEP85	0.306549	0.540435	CIS
TRIM63--SDC3	0.309930	0.595056	CIS
TRIM63--AIM1L	0.306549	0.540435	CIS
TRIM63--TRIM63	0.306549	0.540435	CIS
TRIM63--CNKSR1	0.306549	0.540435	CIS
TRIM63--CATSPER4	0.306549	0.540435	CIS
TRIM63--LIN28A	0.306549	0.540435	CIS
TRIM63--RPS6KA1	0.306549	0.540435	CIS
TRIM63--ZBTB8B	0.310801	0.609135	CIS
TRIM63--ARID1A	0.311583	0.621762	CIS
PDIK1L--PDIK1L	0.306549	0.540435	CIS
PDIK1L--PODN	0.307361	0.553548	CIS
PDIK1L--OPRD1	0.310493	0.604146	CIS
PDIK1L--AIM1L	0.306549	0.540435	CIS
PDIK1L--FAM110D	0.306549	0.540435	CIS
PDIK1L--MAP3K6	0.311583	0.621762	CIS
PDIK1L--FCN3	0.311583	0.621762	CIS
PDIK1L--CD164L2	0.311583	0.621762	CIS
PDIK1L--ARID1A	0.311583	0.621762	CIS
PDIK1L--LIN28A	0.306549	0.540435	CIS
PDIK1L--CEP85	0.306549	0.540435	CIS
PDIK1L--CATSPER4	0.306549	0.540435	CIS
FAM110D--CEP85	0.306549	0.540435	CIS
FAM110D--ZNF593	0.306549	0.540435	CIS
FAM110D--RPS6KA1	0.306549	0.540435	CIS
ZNF593--CNKSR1	0.306549	0.540435	CIS
ZNF593--CATSPER4	0.306549	0.540435	CIS
ZNF593--UBXN11	0.306549	0.540435	CIS
ZNF593--CEP85	0.306549	0.540435	CIS
ZNF593--DHDDS	0.306549	0.540435	CIS
ZNF593--PTPRF	0.307849	0.561430	CIS
ZNF593--AHDC1	0.311583	0.621762	CIS
ZNF593--HMGN2	0.306549	0.540435	CIS
CNKSR1--CATSPER4	0.306549	0.540435	CIS
CNKSR1--ZNF683	0.306549	0.540435	CIS
CNKSR1--DHDDS	0.306549	0.540435	CIS
CNKSR1--RPS6KA1	0.306549	0.540435	CIS
CNKSR1--CEP85	0.306549	0.540435	CIS
CNKSR1--UBXN11	0.306549	0.540435	CIS
CATSPER4--CATSPER4	0.306549	0.540435	CIS
CATSPER4--ZNF683	0.306549	0.540435	CIS
CATSPER4--DHDDS	0.306549	0.540435	CIS
CATSPER4--RPS6KA1	0.306549	0.540435	CIS
CATSPER4--CEP85	0.306549	0.540435	CIS
CATSPER4--UBXN11	0.306549	0.540435	CIS
CATSPER4--AIM1L	0.306549	0.540435	CIS
CATSPER4--WDTC1	0.311583	0.621762	CIS
CATSPER4--NR0B2	0.311583	0.621762	CIS
CATSPER4--NUDC	0.311583	0.621762	CIS
CATSPER4--ARID1A	0.311583	0.621762	CIS
CEP85--ARID1A	0.311583	0.621762	CIS
CEP85--DHDDS	0.306549	0.540435	CIS
CEP85--CEP85	0.306549	0.540435	CIS
CEP85--TESK2	0.306879	0.545766	CIS
CEP85--LIN28A	0.306549	0.540435	CIS
CEP85--WASF2	0.311583	0.621762	CIS
CEP85--UBXN11	0.306549	0.540435	CIS
CEP85--CD52	0.306549	0.540435	CIS
CEP85--WDTC1	0.311583	0.621762	CIS
CEP85--RPS6KA1	0.306549	0.540435	CIS
CEP85--ZNF683	0.306549	0.540435	CIS
CEP85--TRNP1	0.311583	0.621762	CIS
CEP85--C1orf38	0.310393	0.602533	CIS
CEP85--RPA2	0.310393	0.602533	CIS
CEP85--HMGN2	0.306549	0.540435	CIS
CEP85--SH3BGRL3	0.306549	0.540435	CIS
SH3BGRL3--UBXN11	0.306549	0.540435	CIS
SH3BGRL3--DHDDS	0.306549	0.540435	CIS
SH3BGRL3--AIM1L	0.306549	0.540435	CIS
SH3BGRL3--RPS6KA1	0.306549	0.540435	CIS
SH3BGRL3--COL16A1	0.310801	0.609135	CIS
UBXN11--UBXN11	0.306549	0.540435	CIS
UBXN11--DHDDS	0.306549	0.540435	CIS
UBXN11--AIM1L	0.306549	0.540435	CIS
UBXN11--RPS6KA1	0.306549	0.540435	CIS
UBXN11--COL16A1	0.310801	0.609135	CIS
UBXN11--CD52	0.306549	0.540435	CIS
UBXN11--ZNF683	0.306549	0.540435	CIS
UBXN11--SLC9A1	0.311583	0.621762	CIS
UBXN11--LIN28A	0.306549	0.540435	CIS
UBXN11--HMGN2	0.306549	0.540435	CIS
UBXN11--ZNF642	0.304220	0.502805	CIS
UBXN11--WDTC1	0.311583	0.621762	CIS
CD52--AIM1L	0.306549	0.540435	CIS
CD52--ZNF683	0.306549	0.540435	CIS
AIM1L--AIM1L	0.306549	0.540435	CIS
AIM1L--LIN28A	0.306549	0.540435	CIS
AIM1L--ARID1A	0.311583	0.621762	CIS
AIM1L--RPS6KA1	0.306549	0.540435	CIS
AIM1L--DHDDS	0.306549	0.540435	CIS
AIM1L--SLC9A1	0.311583	0.621762	CIS
AIM1L--ZNF683	0.306549	0.540435	CIS
AIM1L--WDTC1	0.311583	0.621762	CIS
AIM1L--MAGI3	0.293855	0.335330	CIS
AIM1L--FNBP1L	0.297281	0.390687	CIS
AIM1L--GPATCH3	0.311583	0.621762	CIS
AIM1L--S100PBP	0.313294	0.649409	CIS
AIM1L--HMGN2	0.306549	0.540435	CIS
ZNF683--ZNF683	0.306549	0.540435	CIS
ZNF683--ZDHHC18	0.311583	0.621762	CIS
ZNF683--DHDDS	0.306549	0.540435	CIS
ZNF683--RPS6KA1	0.306549	0.540435	CIS
ZNF683--ARID1A	0.311583	0.621762	CIS
ZNF683--EIF2C4	0.309337	0.585471	CIS
ZNF683--LIN28A	0.306549	0.540435	CIS
LIN28A--LIN28A	0.306549	0.540435	CIS
LIN28A--DHDDS	0.306549	0.540435	CIS
LIN28A--WDTC1	0.311583	0.621762	CIS
LIN28A--WASF2	0.311583	0.621762	CIS
LIN28A--SLC9A1	0.311583	0.621762	CIS
LIN28A--SLC22A15	0.293179	0.324400	CIS
LIN28A--RPS6KA1	0.306549	0.540435	CIS
LIN28A--NR0B2	0.311583	0.621762	CIS
LIN28A--MAST2	0.310607	0.605987	CIS
DHDDS--RPS6KA1	0.306549	0.540435	CIS
DHDDS--DHDDS	0.306549	0.540435	CIS
DHDDS--SLC9A1	0.311583	0.621762	CIS
DHDDS--AK4	0.302874	0.481056	CIS
DHDDS--WASF2	0.311583	0.621762	CIS
DHDDS--HMGN2	0.306549	0.540435	CIS
DHDDS--RNF220	0.307849	0.561430	CIS
DHDDS--CTTNBP2NL	0.293146	0.323872	CIS
DHDDS--DAB1	0.311526	0.620849	CIS
DHDDS--SH3GLB1	0.298529	0.410849	CIS
DHDDS--CSMD2	0.313724	0.656360	CIS
DHDDS--MACF1	0.310760	0.608472	CIS
DHDDS--GMEB1	0.310393	0.602533	CIS
DHDDS--RAVER2	0.302874	0.481056	CIS
DHDDS--RAB3B	0.305326	0.520668	CIS
DHDDS--TRNP1	0.311583	0.621762	CIS
HMGN2--MACF1	0.310760	0.608472	CIS
HMGN2--GMEB1	0.310393	0.602533	CIS
HMGN2--RAVER2	0.302874	0.481056	CIS
HMGN2--RAB3B	0.305326	0.520668	CIS
HMGN2--TRNP1	0.311583	0.621762	CIS
RPS6KA1--RPS6KA1	0.306549	0.540435	CIS
RPS6KA1--DMBX1	0.310607	0.605987	CIS
RPS6KA1--WDTC1	0.311583	0.621762	CIS
RPS6KA1--EYA3	0.310393	0.602533	CIS
RPS6KA1--SLC9A1	0.311583	0.621762	CIS
RPS6KA1--EVI5	0.297281	0.390687	CIS
RPS6KA1--PIGV	0.311583	0.621762	CIS
RPS6KA1--NR0B2	0.311583	0.621762	CIS
RPS6KA1--NUDC	0.311583	0.621762	CIS
RPS6KA1--ARID1A	0.311583	0.621762	CIS
RPS6KA1--CSMD2	0.313724	0.656360	CIS
RPS6KA1--BTF3L4	0.305326	0.520668	CIS
RPS6KA1--PPP1R8	0.310393	0.602533	CIS
RPS6KA1--EPB41	0.310493	0.604146	CIS
RPS6KA1--C1orf38	0.310393	0.602533	CIS
RPS6KA1--TTC39A	0.309838	0.593569	CIS
RPS6KA1--TRIM33	0.291281	0.293733	CIS
RPS6KA1--TRNP1	0.311583	0.621762	CIS
RPS6KA1--FAM46B	0.311583	0.621762	CIS
RPS6KA1--WASF2	0.311583	0.621762	CIS
ARID1A--WASF2	0.316699	0.704425	CIS
ARID1A--ARID1A	0.316699	0.704425	CIS
ARID1A--HDAC1	0.315905	0.691590	CIS
ARID1A--GPR3	0.316699	0.704425	CIS
ARID1A--ZDHHC18	0.316699	0.704425	CIS
ARID1A--IPP	0.315707	0.688390	CIS
ARID1A--TRNP1	0.316699	0.704425	CIS
ARID1A--C1orf172	0.316699	0.704425	CIS
ARID1A--PIGV	0.316699	0.704425	CIS
ARID1A--WDTC1	0.316699	0.704425	CIS
ARID1A--PUM1	0.315019	0.677280	CIS
ARID1A--CTPS	0.312595	0.638108	CIS
ARID1A--EIF2B3	0.311918	0.627181	CIS
ARID1A--SLC9A1	0.316699	0.704425	CIS
ARID1A--NR0B2	0.316699	0.704425	CIS
ARID1A--NUDC	0.316699	0.704425	CIS
ARID1A--NBPF4	0.300145	0.436963	CIS
ARID1A--STX12	0.315489	0.684880	CIS
ARID1A--FAM46B	0.316699	0.704425	CIS
ARID1A--AHDC1	0.316699	0.704425	CIS
ARID1A--MAP3K6	0.316699	0.704425	CIS
ARID1A--FCN3	0.316699	0.704425	CIS
ARID1A--CD164L2	0.316699	0.704425	CIS
ARID1A--PHACTR4	0.315489	0.684880	CIS
ARID1A--FAM76A	0.315489	0.684880	CIS
PIGV--PIGV	0.316699	0.704425	CIS
PIGV--GMEB1	0.315591	0.686520	CIS
PIGV--TRNP1	0.316699	0.704425	CIS
PIGV--FAM46B	0.316699	0.704425	CIS
PIGV--ABCA4	0.298846	0.415968	CIS
PIGV--NR0B2	0.316699	0.704425	CIS
PIGV--NUDC	0.316699	0.704425	CIS
PIGV--AHDC1	0.316699	0.704425	CIS
PIGV--WDTC1	0.316699	0.704425	CIS
PIGV--EPB41	0.315591	0.686520	CIS
ZDHHC18--NR0B2	0.316699	0.704425	CIS
ZDHHC18--NUDC	0.316699	0.704425	CIS
ZDHHC18--WDTC1	0.316699	0.704425	CIS
ZDHHC18--MAP3K6	0.316699	0.704425	CIS
ZDHHC18--FCN3	0.316699	0.704425	CIS
ZDHHC18--CD164L2	0.316699	0.704425	CIS
ZDHHC18--WASF2	0.316699	0.704425	CIS
ZDHHC18--C1orf172	0.316699	0.704425	CIS
ZDHHC18--FGR	0.316699	0.704425	CIS
ZDHHC18--TRNP1	0.316699	0.704425	CIS
ZDHHC18--ZDHHC18	0.316699	0.704425	CIS
ZDHHC18--TESK2	0.311918	0.627181	CIS
ZDHHC18--FAF1	0.314925	0.675768	CIS
ZDHHC18--TMEM39B	0.315905	0.691590	CIS
GPATCH3--BMP8B	0.309216	0.583514	CIS
GPATCH3--OXCT2	0.309216	0.583514	CIS
GPATCH3--NR0B2	0.316699	0.704425	CIS
GPATCH3--NUDC	0.316699	0.704425	CIS
GPATCH3--SLC9A1	0.316699	0.704425	CIS
GPATCH3--C1orf172	0.316699	0.704425	CIS
GPATCH3--WDTC1	0.316699	0.704425	CIS
GPATCH3--FAM76A	0.315489	0.684880	CIS
NR0B2--STX12	0.315489	0.684880	CIS
NR0B2--SLC9A1	0.316699	0.704425	CIS
NR0B2--NR0B2	0.316699	0.704425	CIS
NR0B2--NUDC	0.316699	0.704425	CIS
NR0B2--WDTC1	0.316699	0.704425	CIS
NR0B2--FAM76A	0.315489	0.684880	CIS
NR0B2--TRNP1	0.316699	0.704425	CIS
NR0B2--FAM46B	0.316699	0.704425	CIS
NR0B2--SYTL1	0.316699	0.704425	CIS
NR0B2--C1orf172	0.316699	0.704425	CIS
NR0B2--WASF2	0.316699	0.704425	CIS
NR0B2--TRIT1	0.309216	0.583514	CIS
NR0B2--AHDC1	0.316699	0.704425	CIS
NR0B2--PHACTR4	0.315489	0.684880	CIS
NUDC--NUDC	0.316699	0.704425	CIS
NUDC--SYTL1	0.316699	0.704425	CIS
NUDC--C1orf172	0.316699	0.704425	CIS
NUDC--WASF2	0.316699	0.704425	CIS
NUDC--WDTC1	0.316699	0.704425	CIS
NUDC--TRIT1	0.309216	0.583514	CIS
NUDC--AHDC1	0.316699	0.704425	CIS
NUDC--PHACTR4	0.315489	0.684880	CIS
NUDC--TRNP1	0.316699	0.704425	CIS
NUDC--FAM46B	0.316699	0.704425	CIS
NUDC--SLC9A1	0.316699	0.704425	CIS
NUDC--PTAFR	0.315489	0.684880	CIS
NUDC--TESK2	0.311918	0.627181	CIS
C1orf172--TRNP1	0.316699	0.704425	CIS
C1orf172--FAM46B	0.316699	0.704425	CIS
C1orf172--WDTC1	0.316699	0.704425	CIS
TRNP1--WDTC1	0.316699	0.704425	CIS
TRNP1--TRNP1	0.316699	0.704425	CIS
TRNP1--FAM46B	0.316699	0.704425	CIS
TRNP1--AHDC1	0.316699	0.704425	CIS
TRNP1--SLC9A1	0.316699	0.704425	CIS
TRNP1--MAP3K6	0.316699	0.704425	CIS
TRNP1--FCN3	0.316699	0.704425	CIS
TRNP1--CD164L2	0.316699	0.704425	CIS
TRNP1--WASF2	0.316699	0.704425	CIS
TRNP1--CSMD2	0.318876	0.739591	CIS
TRNP1--OPRD1	0.315591	0.686520	CIS
TRNP1--RIMKLA	0.313331	0.650010	CIS
TRNP1--GPR3	0.316699	0.704425	CIS
TRNP1--RAB3B	0.310339	0.601670	CIS
TRNP1--STX12	0.315489	0.684880	CIS
FAM46B--FAM46B	0.316699	0.704425	CIS
FAM46B--WDTC1	0.316699	0.704425	CIS
FAM46B--AHDC1	0.316699	0.704425	CIS
FAM46B--SLC9A1	0.316699	0.704425	CIS
FAM46B--MAP3K6	0.316699	0.704425	CIS
FAM46B--FCN3	0.316699	0.704425	CIS
FAM46B--CD164L2	0.316699	0.704425	CIS
FAM46B--WASF2	0.316699	0.704425	CIS
FAM46B--CSMD2	0.318876	0.739591	CIS
FAM46B--OPRD1	0.315591	0.686520	CIS
FAM46B--RIMKLA	0.313331	0.650010	CIS
FAM46B--GPR3	0.316699	0.704425	CIS
FAM46B--RAB3B	0.310339	0.601670	CIS
FAM46B--STX12	0.315489	0.684880	CIS
SLC9A1--WASF2	0.316699	0.704425	CIS
SLC9A1--SLC9A1	0.316699	0.704425	CIS
SLC9A1--MAP3K6	0.316699	0.704425	CIS
SLC9A1--FCN3	0.316699	0.704425	CIS
SLC9A1--CD164L2	0.316699	0.704425	CIS
SLC9A1--WDTC1	0.316699	0.704425	CIS
SLC9A1--ZCCHC17	0.315019	0.677280	CIS
SLC9A1--EYA3	0.315489	0.684880	CIS
SLC9A1--AHDC1	0.316699	0.704425	CIS
SLC9A1--BAI2	0.315905	0.691590	CIS
SLC9A1--GPR3	0.316699	0.704425	CIS
SLC9A1--PTP4A2	0.315905	0.691590	CIS
SLC9A1--GMEB1	0.315591	0.686520	CIS
SLC9A1--PRPF38B	0.304221	0.502811	CIS
SLC9A1--STX12	0.315489	0.684880	CIS
SLC9A1--FAF1	0.314925	0.675768	CIS
SLC9A1--PHACTR4	0.315489	0.684880	CIS
SLC9A1--TMEM222	0.316699	0.704425	CIS
SLC9A1--KIAA0319L	0.311532	0.620947	CIS
