#mm10.refGene.chrom	mm10.refGene.strand	mm10.refGene.txStart	mm10.refGene.txEnd	mm10.kgXref.geneSymbol	mm10.knownToLocusLink.value
chr2	+	34772089	34776529	Hspa5	14828
chr2	+	34874435	34892133	D730039F16Rik	77996
chr2	-	34943257	34961772	Traf1	22029,
chr2	-	34893754	34913976	Phf19	74016
chr2	-	35081860	35100685	AI182371	98870
chr2	-	35081860	35100685	AI182371	98870
chr2	-	35084045	35100685	AI182371	98870
chr2	+	35132233	35178822	Cep110	26920,
chr2	-	35180204	35201120	Rab14	68365,
chr2	-	35313989	35337009	Stom	13830
chr2	-	35354217	35367729	4930568D16Rik	75859
chr2	+	35266743	35307902	Gsn	227753
chr2	+	35282379	35307902	Gsn	227753
chr2	-	35400178	35461425	Ggta1	14594,
chr2	-	35400178	35461425	Ggta1	14594,
chr2	-	35549533	35558702	Gm13446	100042194
chr2	+	35691993	35730994	Dab2ip	69601,
chr2	+	35819189	35823385	9030204H09Rik	77665
chr2	-	36081952	36105408	Lhx6	16874
chr2	-	36116078	36136704	Rbm18	67889
chr2	-	36081952	36104060	Lhx6	16874
chr2	-	36081952	36105408	Lhx6	16874
chr2	-	36116078	36136704	Rbm18	67889
chr2	+	36049472	36079709	Morn5	75495
chr2	-	36116078	36136704	Rbm18	67889
chr2	-	36081952	36104060	Lhx6	16874
chr2	+	36230425	36252269	Ptgs1	19224
chr2	+	36376777	36377698	Olfr338	258949
chr2	+	36421399	36422329	Olfr339	258951
chr2	+	36389910	36389995	Mir684-1	735274,
chr2	+	36452586	36453525	Olfr340	258953
chr2	-	36479186	36480128	Olfr341	258952
chr2	+	36527413	36528352	Olfr342	258950
chr2	+	36640040	36640976	Olfr345	258947
chr2	+	36688003	36688933	Olfr346	258940
chr2	+	36793237	36794176	Olfr50	18350
chr2	+	36786526	36787468	Olfr348	258946
chr2	+	36734322	36735261	Olfr347	258945
chr2	-	36812148	36813090	Olfr3	18328
chr2	-	36859413	36860346	Olfr351	258944
chr2	-	36889910	36890846	Olfr353	258943
chr2	+	36869567	36870515	Olfr352	258942
chr2	+	36906947	36907901	Olfr354	258941
chr2	-	36927179	36928112	Olfr355	258618
chr2	+	36937120	36938068	Olfr356	258617
chr2	+	36850047	36850986	Olfr350	258620
chr2	-	37084777	37085746	Olfr361	258365
chr2	-	37004619	37005612	Olfr358	227789
chr2	+	36996811	36997738	Olfr357	258616
chr2	+	37068306	37069260	Olfr360	258615
chr2	-	37104694	37105648	Olfr362	259053
chr2	+	37201242	37202181	Olfr365	258656
chr2	+	37219490	37220420	Olfr366	236509
chr2	+	37331748	37332732	Olfr368	258371
chr2	+	37266950	37271387	Olfr367-ps	545417
chr2	-	37432167	37443121	Zbtb26	320633,
chr2	-	37425499	37430919	Zbtb6	241322,
chr2	-	37400060	37400128	Snord90	100217435
chr2	-	37370070	37422903	Rc3h2	319817
chr2	+	37516625	37519281	Gpr21	338346
chr2	+	37776248	37799103	Crb2	241324
chr2	+	38351307	38369728	Lhx2	16870,
chr2	-	38588045	38643906	Psmb7	19177,
chr2	-	38692659	38714542	Nr5a1	26423,
chr2	-	38723373	38784515	Nr6a1	14536
chr2	-	38723373	38784515	Nr6a1	14536
chr2	+	38852734	38852810	Mir181a-2	387176
chr2	+	38853829	38853915	Mir181b-2	723903
chr2	+	39008138	39015872	Arpc5l	74192
chr2	+	38998308	39001584	Wdr38	76646,
chr2	-	39001580	39005131	Rpl35	66489
chr2	+	38931979	38960585	Olfml2a	241327
chr2	-	39157485	39162235	Gm16523	100042584
chr2	-	39196797	39226338	Ppp6c	67857
chr2	-	44059237	44065324	A430092G05Rik	320872
chr2	-	45023099	45023177	Mir5129	100628598
chr2	+	45111137	45114084	Gm13476	433424
chr2	+	45112259	45114084	Gm13476	433424
chr2	+	45696604	45698447	1700019E08Rik	69405
chr2	-	48902753	48949267	Orc4	26428
chr2	-	48902851	48949267	Orc4	26428,
chr2	-	48931746	48949267	Orc4	26428
chr2	-	50279880	50296677	Mmadhc	109129
chr2	+	50909683	50911846	Gm13498	227885
chr2	-	51130438	51149111	Rnd3	74194
chr2	+	51627510	51628407	Tas2r134	387511
chr2	-	51656965	51732009	Gm13490	433426
chr2	-	51924448	51934644	Rbm43	71684
chr2	-	51924448	51935009	Rbm43	71684
chr2	-	51948498	51973208	Nmi	64685
chr2	-	51948498	51973208	Nmi	64685
chr2	-	51924448	51935009	Rbm43	71684
chr2	-	51948498	51973208	Nmi	64685
chr2	+	52038112	52056681	Tnfaip6	21930
chr2	+	52072836	52122381	Rif1	51869,
chr2	-	52397950	52424874	Arl5a	75423
chr2	-	52692205	52742149	Stam2	56324,
chr2	-	53138475	53191187	Prpf40a	56194,
chr2	-	54084092	54085552	Rprm	67874
chr2	-	57107225	57115038	Nr4a2	18227
chr2	-	57107225	57124003	Nr4a2	18227
chr2	+	57181830	57188257	4930555B11Rik	75279
chr2	-	58045114	58052752	Ermn	77767
chr2	+	57998154	58039171	Galnt5	241391
chr2	+	58163973	58177063	Gm13546	100042926
chr2	+	58163973	58177063	Gm13546	100042926
chr2	-	58129138	58160122	Cytip	227929,
chr2	+	58276778	58286902	Gm13544	100502932
chr2	-	58267452	58324807	Acvr1c	269275
chr2	+	58755184	58790668	Upp2	76654,
chr2	-	59382492	59386682	5330411J11Rik	76676
chr2	+	59484652	59505020	Dapl1	76747
chr2	-	59852364	59882606	Wdsub1	72137
chr2	-	59855193	59882606	Wdsub1	72137,
chr2	+	60209935	60248385	March7	57438,
chr2	-	60251992	60284418	Cd302	66205,
chr2	+	60411524	60412574	Gm13580	100039176
chr2	-	60293759	60383231	Ly75	17076,
chr2	-	60598291	60673693	Itgb6	16420,
chr2	-	60964375	60975151	Gm13582	100038493
chr2	+	61804452	61814113	Tbr1	21375
chr2	-	62474529	62483653	Gcg	14526
chr2	-	62595792	62646255	Ifih1	71586,
chr2	-	62595792	62646255	Ifih1	71586
chr2	+	62664326	62694109	Gca	227960
chr2	-	65316632	65364026	Slc38a11	320106
chr2	+	65670444	65767447	Scn2a1	110876
chr2	-	66082765	66124793	Galnt3	14425
chr2	+	67173833	67186212	Gm1322	383709
chr2	+	68104671	68122882	B3galt1	26877
chr2	+	68582412	68616463	4933409G03Rik	227998
chr2	+	69135799	69189329	Nostrin	329416
chr2	+	69219997	69227988	G6pc2	14378
chr2	+	69380461	69403086	Dhrs9	241452
chr2	+	69647254	69667569	Bbs5	72569
chr2	+	69670119	69684239	Kbtbd10	228003
chr2	-	69686823	69712606	Fastkd1	320720,
chr2	-	69758056	69789486	4930578N16Rik	75051,
chr2	+	69789736	69797168	Phospho2	73373,
chr2	+	69822369	69836651	Klhl23	277396
chr2	+	69861561	69871846	Ssb	20823
chr2	+	69861561	69871846	Ssb	20823
chr2	-	69871194	69885604	Mettl5	75422,
chr2	+	70474922	70477726	Sp5	64406
chr2	+	70562163	70602012	Gad1	14415,
chr2	+	70661508	70691725	Gorasp2	70231
chr2	+	70661508	70691725	Gorasp2	70231,
chr2	-	70964561	71018374	Mettl8	228019,
chr2	+	71118053	71142926	Cybrd1	73649
chr2	+	71055743	71083457	Dcaf17	75763
chr2	+	71055743	71099142	Dcaf17	75763
chr2	+	71055743	71095858	Dcaf17	75763
chr2	+	71055743	71088644	Dcaf17	75763
chr2	+	71211705	71263302	Dync1i2	13427
chr2	+	71211945	71263302	Dync1i2	13427,
chr2	+	71211705	71263302	Dync1i2	13427
chr2	+	71211705	71263302	Dync1i2	13427
chr2	+	71211705	71263302	Dync1i2	13427
chr2	+	71211945	71263302	Dync1i2	13427
chr2	+	71211705	71263302	Dync1i2	13427
chr2	+	71211945	71263302	Dync1i2	13427
chr2	-	71543407	71546754	Dlx2	13392
chr2	-	71530637	71537891	Dlx1as	111970
chr2	+	71453337	71525191	Metap1d	66559
chr2	+	71529444	71533980	Dlx1	13390,
chr2	+	71719416	71730966	Gm1631	381371
chr2	+	71873271	71903858	Pdk1	228026,
chr2	+	72703509	72729468	8430437L04Rik	74541
chr2	+	72979431	72989249	1700011J10Rik	100503849
chr2	-	72936431	72979281	Sp3	20687,
chr2	-	72936431	72980446	Sp3	20687
chr2	+	73312651	73337807	Scrn3	74616,
chr2	-	73341506	73386398	Gpr155	68526,
chr2	-	73350891	73386398	Gpr155	68526
chr2	-	73283871	73312592	Cir1	66935
chr2	+	73271925	73275771	Sp9	381373
chr2	-	73429616	73529410	Wipf1	215280,
chr2	-	73610659	73660423	Chn1	108699
chr2	-	73610659	73625740	Chn1	108699,
chr2	-	73563280	73580338	Chrna1	11435
chr2	+	73596525	73616012	LOC329427	329427
chr2	-	73610659	73660423	Chn1	108699
chr2	-	73908449	73911294	Atp5g3	228033
chr2	-	73816521	73892628	Atf2	11909,
chr2	-	73816521	73892628	Atf2	11909,
chr2	-	74298939	74307717	4930441J16Rik	73962
chr2	-	74514836	74578948	Lnp	69605
chr2	-	74514836	74578948	Lnp	69605,
chr2	-	74655615	74659419	Evx2	14029
chr2	+	74705488	74707307	Hoxd8	15437,
chr2	+	74668309	74671599	Hoxd13	15433
chr2	+	74675012	74677705	Hoxd12	15432
chr2	+	74682322	74687016	Hoxd11	15431
chr2	+	74697762	74700208	Hoxd9	15438
chr2	+	74691890	74695106	Hoxd10	15430
chr2	+	74679557	74687016	NA	15431
chr2	+	74711992	74748271	Hoxd3	15434,
chr2	+	74762979	74765142	Hoxd1	15429
chr2	+	74721977	74729159	Hoxd4	15436
chr2	+	74726069	74726137	Mir10b	387144
chr2	-	75436056	75444179	9430019J16Rik	77269
chr2	+	75659258	75669407	Hnrnpa3	229279
chr2	+	75659258	75669407	Hnrnpa3	229279
chr2	+	75659289	75665756	NA	NA
chr2	-	75675518	75704641	Nfe2l2	18024
chr2	+	75659258	75669407	Hnrnpa3	229279,
chr2	-	75979105	75981967	Ttc30a1	78802
chr2	-	75935849	75938462	Ttc30b	72421
chr2	-	75976171	75978179	NA	NA
chr2	+	76369983	76383767	Rbm45	241490
chr2	-	76353942	76360448	Cyct	13067
chr2	-	76663033	76673098	Fkbp7	14231,
chr2	+	76650272	76658556	Dfnb59	381375
chr2	-	76629936	76647994	Prkra	23992
chr2	-	77895652	77946353	Cwc22	80744,
chr2	-	77895652	77946353	Cwc22	80744
chr2	-	79332490	79428988	Cerkl	228094,
chr2	-	79452640	79456636	Neurod1	18012
chr2	+	79635424	79672964	Ssfa2	70599,
chr2	+	79707779	79810313	Ppp1r1c	75276,
chr2	-	79859024	79908399	Pde1a	18573
chr2	-	79859024	79908399	Pde1a	18573,
chr2	+	80292469	80295358	Prdx6b	320769
chr2	+	80391363	80398216	Gm13752	100503167
chr2	-	80411969	80447396	Frzb	20378
chr2	-	80501294	80580965	Nckap1	50884,
chr2	+	80617213	80631661	Dusp19	68082
chr2	+	80639263	80660071	Nup35	69482
chr2	-	80628704	80628790	Mir684-1	735274,
chr2	+	80638811	80660071	Nup35	69482
chr2	+	83644577	83664616	Zc3h15	69082,
chr2	+	83812727	83881358	Fam171b	241520
chr2	-	83915078	83941226	Zswim2	71861,
chr2	-	84432859	84474174	Tfpi	21788,
chr2	-	84440722	84476759	Tfpi	21788
chr2	-	84500747	84506873	Gm13710	672763
chr2	-	84440722	84476775	Tfpi	21788
chr2	-	84600780	84650740	Ctnnd1	12388
chr2	-	84600780	84650740	Ctnnd1	12388,
chr2	-	84600780	84650510	Ctnnd1	12388
chr2	-	84600780	84650740	Ctnnd1	12388,
chr2	+	84659078	84668781	Gm13718	100270744
chr2	-	84600780	84650740	Ctnnd1	12388
chr2	-	84669220	84670708	2700094K13Rik	72657
chr2	-	84669220	84670708	2700094K13Rik	72657
chr2	-	84741114	84741178	Mir130a	387149
chr2	+	84678401	84688215	Med19	381379
chr2	-	84687919	84715164	Zdhhc5	228136
chr2	-	84723121	84727268	Clp1	98985
chr2	-	84765359	84775429	Serping1	12258,
chr2	+	84734203	84737877	Ypel4	241525
chr2	+	84839407	84863586	Slc43a1	72401,
chr2	+	84840625	84863586	Slc43a1	72401
chr2	+	84827020	84830213	Timm10	30059
chr2	-	84871945	84886692	Rtn4rl2	269295
chr2	+	84840322	84863586	Slc43a1	72401
chr2	-	84811175	84822652	Smtnl1	68678
chr2	+	84988214	84993886	Prg3	53856
chr2	+	85037450	85047106	Ssrp1	20833
chr2	-	84996551	85035834	P2rx3	228139
chr2	+	84980460	84983632	Prg2	19074
chr2	+	84936645	84958509	Slc43a3	58207,
chr2	+	85037200	85047111	Ssrp1	20833,
chr2	+	85136359	85139923	Aplnr	23796
chr2	-	85073613	85086461	4930443O20Rik	74687
chr2	-	85188070	85196699	Lrrc55	241528,
chr2	-	85399601	85400531	Olfr992	258865
chr2	-	85413932	85414877	Olfr993	258427
chr2	-	85438208	85439156	Olfr995	258426
chr2	-	85429882	85430827	Olfr994	258425
chr2	-	85330966	85331896	Olfr987	257951
chr2	-	85352994	85353924	Olfr988	258166
chr2	+	85579214	85580282	Olfr996	258429
chr2	-	85484091	85518935	4833423E24Rik	228151
chr2	-	85663376	85664455	Olfr154	27216
chr2	+	85689430	85690372	Olfr1008	258866
chr2	-	85647362	85648319	Olfr1002	258566
chr2	+	85590509	85591521	Olfr998	258428
chr2	-	85674210	85678741	Olfr1006	258563
chr2	-	85607963	85608908	Olfr1000	257899
chr2	+	85785473	85786489	Olfr1015	258564
chr2	+	85776585	85777503	Olfr1014	258562
chr2	-	85759438	85760374	Olfr1012	258561
chr2	+	85822972	85823908	Olfr1018	258579
chr2	-	85840856	85841789	Olfr1019	259017
chr2	+	85753362	85754306	Olfr1010	258255
chr2	+	85849419	85850498	Olfr1020	258573
chr2	+	85721406	85722351	Olfr1009	258565
chr2	+	85769802	85770720	Olfr1013	258757
chr2	-	85799338	85800268	Olfr1016	257915
chr2	+	85868593	85869541	Olfr1022	258582
chr2	+	85886801	85887737	Olfr1023	258580
chr2	+	85923269	85924193	Olfr1026	258577
chr2	+	85975212	85976273	Olfr1029	258154
chr2	+	85951064	85952039	Olfr1028	257936
chr2	-	85904068	85905052	Olfr1024	257900
chr2	+	86074703	86075718	Olfr1036	258245
chr2	+	86020639	86044808	Olfr1033	258571,
chr2	+	86007777	86008710	Olfr1032	258572
chr2	+	86046443	86047466	Olfr1034	258216
chr2	+	85991818	85992829	Olfr1031	257916
chr2	-	86084729	86085854	Olfr1037	259151
chr2	-	86235870	86236833	Olfr1048	259016
chr2	-	86228009	86228969	Olfr1047	259014
chr2	-	86145790	86146732	Olfr1040	404323
chr2	+	86120223	86123037	Olfr1038-ps	259015
chr2	-	86181149	86182109	Olfr52	18352
chr2	-	86216757	86217708	Olfr1046	258575
chr2	-	86162002	86162947	Olfr1043	258570
chr2	-	86170870	86171815	Olfr1044	259013
chr2	-	86197802	86198750	Olfr1045	259019
chr2	-	86130701	86131661	Olfr1039	257950
chr2	-	86159344	86160441	Olfr1042	257941
chr2	-	86374462	86375410	Olfr1057	404325
chr2	-	86275558	86276485	Olfr1051	404324
chr2	-	86346825	86347764	Olfr1055	259023
chr2	-	86332415	86333354	Olfr1054	259021
chr2	-	86355358	86356437	Olfr1056	259020
chr2	+	86297817	86298756	Olfr1052	259012
chr2	-	86254764	86255691	Olfr1049	259018
chr2	-	86314342	86315285	Olfr1053	257974
chr2	-	86445012	86446004	Olfr1065	258403
chr2	-	86482798	86483740	Olfr228	258400
chr2	-	86413108	86414050	Olfr1061	259022
chr2	-	86385465	86386416	Olfr1058	258386
chr2	-	86422718	86423674	Olfr1062	259082
chr2	-	86455327	86456269	Olfr1066	257880
chr2	-	86593884	86598809	Olfr1082	404473
chr2	-	86537965	86538913	Olfr1079	258402
chr2	+	86508460	86509402	Olfr1076	258401
chr2	-	86553180	86558138	Olfr1080	258404
chr2	-	86525661	86528427	Olfr1077-ps1	625853
chr2	-	86638764	86639718	Olfr1084	258235
chr2	-	86753794	86754736	Olfr1090	258844
chr2	-	86690031	86690973	Olfr1087	258843
chr2	-	86657514	86658456	Olfr1085	258583
chr2	-	86676398	86677331	Olfr1086	258585
chr2	-	86732674	86733610	Olfr1089	257933
chr2	-	86806020	86806997	Olfr141	257913
chr2	-	86850769	86851696	Olfr1095	258725
chr2	+	86785731	86786700	Olfr1093	258363
chr2	-	86890225	86892163	Olfr1097	258840
chr2	+	86828675	86829822	Olfr1094	258362
chr2	-	86958517	86959456	Olfr1099	258764
chr2	-	87021609	87022542	Olfr1104	258763
chr2	-	86922582	86923530	Olfr1098	258842
chr2	-	86988241	86989174	Olfr1101	258584
chr2	-	86977828	86978794	Olfr1100	258587
chr2	+	87001931	87002994	Olfr1102	228228
chr2	-	87135380	87136319	Olfr1110	258765
chr2	-	87107446	87108385	Olfr259	258766
chr2	-	87048295	87049234	Olfr1106	258747
chr2	-	87092456	87093395	Olfr1109	258762
chr2	-	87071115	87072223	Olfr1107	258841
chr2	-	87149719	87150659	Olfr1111	258586
chr2	-	87033280	87034219	Olfr1105	258085
chr2	+	87251839	87252941	Olfr1115	258294
chr2	+	87212893	87213874	Olfr1113	404327
chr2	+	87191688	87192645	Olfr1112	258655
chr2	+	87268845	87269769	Olfr1116-ps	257875
chr2	+	87357445	87358390	Olfr1120	259031
chr2	+	87418049	87419021	Olfr1123	258347
chr2	+	87371533	87372478	Olfr1121	258345
chr2	+	87308763	87309759	Olfr1118	404328
chr2	+	87387706	87388687	Olfr1122	259033
chr2	+	87508457	87510865	Pramel6	347711
chr2	-	87489087	87492418	Pramel7	347712
chr2	-	87544606	87545542	Olfr1128	258346
chr2	+	87457166	87458111	Olfr1126	258834
chr2	+	87532034	87532958	Olfr153	110511
chr2	+	87434488	87435445	Olfr1124	259030
chr2	-	87645179	87646121	Olfr1133	258348
chr2	-	87655924	87658457	Olfr1134	259032
chr2	-	87634818	87635745	Olfr1132	258833
chr2	+	87606211	87608334	Olfr1130	258835
chr2	-	87671432	87672365	Olfr1135	258654
chr2	+	87628464	87629394	Olfr1131	258652
chr2	+	87575085	87576030	Olfr1129	258111
chr2	+	87809821	87810799	Olfr1145	258317
chr2	+	87746160	87747180	Olfr1140	258635
chr2	-	87737386	87738322	Olfr1138	258632
chr2	-	87753055	87753991	Olfr1141	258630
chr2	+	87802390	87803335	Olfr1143	258290
chr2	+	87782535	87783486	Olfr152	258640
chr2	-	87692880	87693947	Olfr1136	258653
chr2	-	87710971	87711904	Olfr1137	258101
chr2	-	87902741	87903674	Olfr1154	258641
chr2	-	87942681	87943626	Olfr1155	258636
chr2	+	87896176	87897133	Olfr1153	258633
chr2	+	87857176	87858103	Olfr1151	258631
chr2	+	87867992	87868925	Olfr1152	258103
chr2	+	87833040	87833985	Olfr1148	258220
chr2	+	88024701	88025713	Olfr1161	258845
chr2	+	87990112	87991054	Olfr1158	258639
chr2	-	87961951	87968257	Olfr1157	258846
chr2	-	88070364	88071407	Olfr1163	258638
chr2	-	88005816	88006776	Olfr1160	258643
chr2	-	87973706	87974663	Olfr74	117005
chr2	-	88034195	88035137	Olfr73	117004
chr2	-	88049677	88050622	Olfr1162	258105
chr2	-	88123361	88124993	Olfr1166	258644
chr2	-	88092854	88093966	Olfr1164	258634
chr2	-	88148983	88150083	Olfr1167	258291
chr2	+	88184878	88185817	Olfr1168	258524
chr2	-	88274108	88275047	Olfr1173	404329
chr2	+	88339566	88340514	Olfr1176	258767
chr2	-	88224079	88225030	Olfr1170	258525
chr2	-	88411626	88412689	Olfr1180	258920
chr2	-	88402008	88402932	Olfr1179	258919
chr2	+	88461341	88462253	Olfr1183	258522
chr2	-	88446018	88449121	Olfr1182	258167
chr2	+	88391248	88392220	Olfr1178	258203
chr2	-	88423087	88424023	Olfr1181	258060
chr2	+	88559450	88560418	Olfr1188	258921
chr2	+	88486733	88487669	Olfr1184	258820
chr2	+	88525500	88526590	Olfr1186	258523
chr2	+	88591805	88592726	Olfr1189	258768
chr2	-	88700382	88701327	Olfr1196	258456
chr2	-	88682803	88683730	Olfr1195	258748
chr2	+	88677856	88678813	Olfr1193	329460
chr2	-	88728652	88729597	Olfr1197	433449
chr2	+	88851951	88852881	Olfr1204	258455
chr2	+	88817172	88818102	Olfr1202	258454
chr2	+	88794383	88795307	Olfr1201	258897
chr2	-	88755740	88756673	Olfr1199	258450
chr2	+	88831118	88832042	Olfr1205	258898
chr2	-	88745959	88746886	Olfr1198	404330
chr2	-	88767302	88768313	Olfr1200	257887
chr2	+	88864606	88865530	Olfr1206	258896
chr2	-	88972953	88980267	Olfr1213	258900
chr2	+	88958467	88959403	Olfr1212	258241
chr2	-	88896668	88897595	Olfr1208	258774
chr2	-	88909458	88910391	Olfr1209	258453
chr2	-	88987264	88988200	Olfr1214	258899
chr2	-	88929377	88930313	Olfr1211	258025
chr2	-	89022994	89024099	Olfr1217	258903
chr2	-	89074153	89075089	Olfr1219	258901
chr2	-	89001347	89002290	Olfr1215	258451
chr2	-	89013126	89014062	Olfr1216	258895
chr2	-	89111574	89112510	Olfr1221	258904
chr2	-	89054488	89055424	Olfr1218	258815
chr2	-	89096937	89097963	Olfr1220	258902
chr2	-	89124793	89125729	Olfr1222	258177
chr2	-	89248720	89249692	Olfr1228	258973
chr2	-	89193099	89194032	Olfr1226	258969
chr2	-	89170218	89171245	Olfr1225	258893
chr2	-	89144085	89151336	Olfr1223	258894
chr2	-	89362482	89363427	Olfr1234	258975
chr2	-	89339382	89340300	Olfr1233	258974
chr2	-	89296350	89297268	Olfr1230	258785
chr2	-	89325242	89326178	Olfr1232	258320
chr2	-	89302648	89303590	Olfr1231	258446
chr2	-	89282195	89283131	Olfr1229	257921
chr2	-	89417493	89418411	Olfr1239	258972
chr2	-	89493293	89494346	Olfr1242	258970
chr2	-	89406129	89407077	Olfr1238	258786
chr2	-	89439269	89440343	Olfr1240	258804
chr2	-	89482188	89483133	Olfr1241	258447
chr2	-	89527490	89528408	Olfr1243	258971
chr2	-	89609088	89610153	Olfr1247	258968
chr2	-	89617167	89618245	Olfr1248	258787
chr2	-	89574711	89575773	Olfr1245	258784
chr2	-	89590068	89591146	Olfr1246	258788
chr2	-	89629939	89630896	Olfr1249	257984
chr2	-	89656494	89657439	Olfr1250	258967
chr2	-	89751869	89752826	Olfr1253	258370
chr2	-	89721164	89722109	Olfr1252	404331
chr2	-	89666927	89667884	Olfr1251	259145
chr2	-	89844065	89844971	Olfr48	18347
chr2	-	89788405	89789350	Olfr1254	258468
chr2	+	89816327	89817260	Olfr1255	258979
chr2	-	89835022	89835943	Olfr1256	258985
chr2	+	89880827	89881757	Olfr1257	258984
chr2	+	90002407	90003322	Olfr1262	258976
chr2	-	90021137	90022064	Olfr1264	258206
chr2	+	89993394	89994315	Olfr1261	258466
chr2	+	90036920	90037850	Olfr1265	258340
chr2	-	89943183	89944113	Olfr1259	258338
chr2	+	89929810	89930746	Olfr1258	258980
chr2	+	89977779	89978712	Olfr1260	258983
chr2	+	90014931	90015852	Olfr1263	258790
chr2	-	90138179	90142293	Olfr32	18331
chr2	-	90051413	90052322	Olfr140	57272
chr2	-	90118666	90119596	Olfr1269	258339
chr2	-	90149018	90150036	Olfr1270	258987
chr2	-	90295935	90296859	Olfr1273-ps	NA
chr2	-	90221566	90224471	NA	NA
chr2	-	90221566	90224471	Olfr1506	257665,
chr2	-	90281646	90282573	Olfr1272	258982
chr2	-	90252068	90252986	Olfr142	406186
chr2	-	90265510	90266428	Olfr1271	258789
chr2	+	90322221	90325126	Olfr1506	257665,
chr2	+	90400639	90401674	Olfr1274-ps	258330
chr2	+	90322221	90325126	NA	NA
chr2	+	90624623	90624643	Mir3110	100526512,
chr2	+	90745369	90781020	Fnbp4	55935
chr2	+	90782743	90816231	Agbl2	271813,
chr2	-	90910712	90918050	Ptpmt1	66461
chr2	+	90904785	90910560	Kbtbd4	67136,
chr2	+	90885785	90890526	C1qtnf4	67445
chr2	-	90894635	90904721	Ndufs3	68349
chr2	+	90847154	90866634	Mtch2	56428,
chr2	-	91061790	91070221	Slc39a13	68427,
chr2	+	91035626	91045729	Rapsn	19400,
chr2	+	91054015	91059438	Psmc3	19182
chr2	-	91184060	91195035	Nr1h3	22259,
chr2	+	91118143	91136516	Mybpc3	17868
chr2	-	91137359	91183047	Madd	228355,
chr2	-	91137359	91183047	Madd	228355,
chr2	-	91137359	91179321	Madd	228355,
chr2	+	91202911	91214098	Acp2	11432
chr2	+	91096796	91115756	Sfpi1	20375
chr2	-	91184060	91195116	Nr1h3	22259
chr2	+	91237145	91238357	A330069E16Rik	606735
chr2	+	91265114	91277371	Arfgap2	77038
chr2	+	91257328	91264679	Pacsin3	80708
chr2	+	91256812	91264679	Pacsin3	80708,
chr2	+	91265114	91277371	Arfgap2	77038
chr2	+	91457530	91479287	Lrp4	228357,
chr2	+	91596080	91596178	Snord67	100217458
chr2	+	91710949	91721566	Harbi1	241547,
chr2	-	91674611	91710592	Atg13	51897
chr2	+	91650117	91672320	Arhgap1	228359
chr2	+	91650117	91672320	NA	228359
chr2	+	91650117	91672320	NA	228359
chr2	+	91650117	91672320	NA	228359
chr2	+	91653207	91672320	Arhgap1	228359,
chr2	-	91625319	91636414	F2	14061
chr2	-	91643687	91649791	Zfp408	381410,
chr2	-	91929821	91932282	Mdk	17242,
chr2	+	91922188	91929829	Chrm4	12672
chr2	-	91932826	91950348	Dgkz	104418,
chr2	-	91932821	91963563	Dgkz	104418,
chr2	-	91929821	91931793	Mdk	17242
chr2	-	91929821	91931699	Mdk	17242
chr2	+	92191976	92192074	Mir1955	100316756
chr2	+	92382917	92383603	1700029I15Rik	75641
chr2	+	92374675	92381220	NA	18633
chr2	-	92383675	92401263	Mapk8ip1	19099
chr2	-	92365045	92371036	Gyltl1b	228366,
chr2	+	92375238	92381220	Pex16	18633,
chr2	-	92383675	92392683	Mapk8ip1	19099
chr2	-	92365045	92371036	Gyltl1b	228366
chr2	-	92383675	92392683	Mapk8ip1	19099
chr2	-	92411259	92434069	Cry2	12953
chr2	-	92452764	92459794	Slc35c1	228368
chr2	+	92408891	92432308	D930015M05Rik	320507
chr2	-	92452764	92460518	Slc35c1	228368
chr2	+	92599706	92615252	Chst1	76969
chr2	-	92974905	93046144	Prdm11	100042784
chr2	-	93419101	93452672	NA	12521
chr2	+	93403546	93417830	Gm13807	639658
chr2	+	93642433	93681339	Alx4	11695
chr2	-	93955809	93957100	Gm13889	620695
