#Edge	Score	Prob	Cis/Trans	Collisions
UBE4B--PLA2G2E	0.31032035	0.60136209	CIS	NaN
UBE4B--ORC1	0.30427245	0.50364424	CIS	NaN
UBE4B--TNFRSF8	0.29994845	0.43378005	CIS	NaN
UBE4B--NPPB	0.29918435	0.42143415	CIS	NaN
UBE4B--C1orf135	0.30549163	0.52334297	CIS	NaN
UBE4B--YARS	0.31221296	0.63194169	CIS	NaN
UBE4B--EIF2C4	0.30826938	0.56822389	CIS	NaN
UBE4B--TARDBP	0.29918435	0.42143415	CIS	NaN
UBE4B--TESK2	0.30582045	0.52865589	CIS	NaN
UBE4B--AGBL4	0.30569742	0.52666803	CIS	NaN
UBE4B--ZCCHC17	0.30886054	0.57777547	CIS	NaN
UBE4B--FABP3	0.30886054	0.57777547	CIS	NaN
UBE4B--FAF1	0.30876882	0.57629355	CIS	NaN
UBE4B--VPS13D	0.29994845	0.43378005	CIS	NaN
UBE4B--GLIS1	0.30705285	0.54856804	CIS	NaN
UBE4B--PTCHD2	0.29918435	0.42143415	CIS	NaN
UBE4B--RPS6KA1	0.30549163	0.52334297	CIS	NaN
UBE4B--KIAA1522	0.31221296	0.63194169	CIS	NaN
UBE4B--SSBP3	0.30705285	0.54856804	CIS	NaN
UBE4B--KAZN	0.30029913	0.43944609	CIS	NaN
UBE4B--EIF2B3	0.30582045	0.52865589	CIS	NaN
UBE4B--TMEM48	0.30705285	0.54856804	CIS	NaN
UBE4B--RNF19B	0.31221296	0.63194169	CIS	NaN
UBE4B--ACOT11	0.30439951	0.50569725	CIS	NaN
UBE4B--TAF12	0.30932171	0.58522687	CIS	NaN
UBE4B--MTHFR	0.29918435	0.42143415	CIS	NaN
UBE4B--SLC30A2	0.30549163	0.52334297	CIS	NaN
UBE4B--TRIM63	0.30549163	0.52334297	CIS	NaN
UBE4B--TMEM51	0.30029913	0.43944609	CIS	NaN
KIF1B--KIF1B	0.30443745	0.50631030	CIS	NaN
KIF1B--CASZ1	0.30443745	0.50631030	CIS	NaN
KIF1B--PGD	0.30443745	0.50631030	CIS	NaN
KIF1B--HIPK1	0.28945872	0.26429409	CIS	NaN
KIF1B--KAZN	0.30029913	0.43944609	CIS	NaN
KIF1B--CAPZB	0.30652077	0.53997109	CIS	NaN
KIF1B--PEX14	0.30443745	0.50631030	CIS	NaN
KIF1B--EXOSC10	0.29918435	0.42143415	CIS	NaN
KIF1B--STX12	0.30932171	0.58522687	CIS	NaN
KIF1B--MAN1C1	0.30756763	0.55688551	CIS	NaN
KIF1B--DHRS3	0.29994845	0.43378005	CIS	NaN
KIF1B--IGSF3	0.28834394	0.24628220	CIS	NaN
KIF1B--HENMT1	0.29827351	0.40671744	CIS	NaN
KIF1B--RAP1GAP	0.31934981	0.74725404	CIS	NaN
KIF1B--DFFA	0.30443745	0.50631030	CIS	NaN
KIF1B--UBIAD1	0.29918435	0.42143415	CIS	NaN
KIF1B--UBR4	0.30652077	0.53997109	CIS	NaN
KIF1B--AGMAT	0.30029913	0.43944609	CIS	NaN
KIF1B--MYOM3	0.30962176	0.59007487	CIS	NaN
KIF1B--RNF220	0.30678660	0.54426616	CIS	NaN
KIF1B--C1orf228	0.30582045	0.52865589	CIS	NaN
KIF1B--MTOR	0.29918435	0.42143415	CIS	NaN
KIF1B--PTCHD2	0.29918435	0.42143415	CIS	NaN
KIF1B--PHACTR4	0.30932171	0.58522687	CIS	NaN
KIF1B--ANGPTL7	0.29918435	0.42143415	CIS	NaN
KIF1B--ZCCHC11	0.30427245	0.50364424	CIS	NaN
KIF1B--DNASE2B	0.29864961	0.41279419	CIS	NaN
KIF1B--EPHB2	0.31074861	0.60828174	CIS	NaN
KIF1B--TTLL7	0.29864961	0.41279419	CIS	NaN
KIF1B--TARDBP	0.29918435	0.42143415	CIS	NaN
KIF1B--APITD1	0.30443745	0.50631030	CIS	NaN
KIF1B--APITD1-CORT	0.30443745	0.50631030	CIS	NaN
KIF1B--CYB5RL	0.30705285	0.54856804	CIS	NaN
PGD--PGD	0.30443745	0.50631030	CIS	NaN
PGD--DFFA	0.30443745	0.50631030	CIS	NaN
PGD--PEX14	0.30443745	0.50631030	CIS	NaN
PGD--CASZ1	0.30443745	0.50631030	CIS	NaN
PGD--MTHFR	0.29918435	0.42143415	CIS	NaN
PGD--CTTNBP2NL	0.29213452	0.30752782	CIS	NaN
PGD--ERI3	0.30678660	0.54426616	CIS	NaN
PGD--APITD1	0.30443745	0.50631030	CIS	NaN
PGD--APITD1-CORT	0.30443745	0.50631030	CIS	NaN
PGD--KAZN	0.30029913	0.43944609	CIS	NaN
PGD--RRAGC	0.30968804	0.59114573	CIS	NaN
PGD--GBP7	0.30036548	0.44051817	CIS	NaN
PGD--MAD2L2	0.29918435	0.42143415	CIS	NaN
PGD--NOTCH2	0.29436041	0.34349232	CIS	NaN
PGD--CORT	0.30443745	0.50631030	CIS	NaN
APITD1--PEX14	0.30443745	0.50631030	CIS	NaN
APITD1--APITD1	0.30443745	0.50631030	CIS	NaN
APITD1--APITD1-CORT	0.30443745	0.50631030	CIS	NaN
APITD1--ZCCHC11	0.30427245	0.50364424	CIS	NaN
APITD1--CASZ1	0.30443745	0.50631030	CIS	NaN
APITD1--ZBTB40	0.30956886	0.58922011	CIS	NaN
APITD1--TNFRSF1B	0.29994845	0.43378005	CIS	NaN
APITD1--CORT	0.30443745	0.50631030	CIS	NaN
APITD1--DFFA	0.30443745	0.50631030	CIS	NaN
APITD1--CAPZB	0.30652077	0.53997109	CIS	NaN
APITD1-CORT--PEX14	0.30443745	0.50631030	CIS	NaN
APITD1-CORT--APITD1-CORT	0.30443745	0.50631030	CIS	NaN
APITD1-CORT--ZCCHC11	0.30427245	0.50364424	CIS	NaN
APITD1-CORT--CASZ1	0.30443745	0.50631030	CIS	NaN
APITD1-CORT--ZBTB40	0.30956886	0.58922011	CIS	NaN
APITD1-CORT--TNFRSF1B	0.29994845	0.43378005	CIS	NaN
APITD1-CORT--CORT	0.30443745	0.50631030	CIS	NaN
APITD1-CORT--DFFA	0.30443745	0.50631030	CIS	NaN
APITD1-CORT--CAPZB	0.30652077	0.53997109	CIS	NaN
CORT--TNFRSF1B	0.29994845	0.43378005	CIS	NaN
CORT--CORT	0.30443745	0.50631030	CIS	NaN
CORT--DFFA	0.30443745	0.50631030	CIS	NaN
CORT--CAPZB	0.30652077	0.53997109	CIS	NaN
CORT--CASZ1	0.30443745	0.50631030	CIS	NaN
DFFA--CASZ1	0.30443745	0.50631030	CIS	NaN
DFFA--UBIAD1	0.29918435	0.42143415	CIS	NaN
DFFA--DFFA	0.30443745	0.50631030	CIS	NaN
DFFA--PEX14	0.30443745	0.50631030	CIS	NaN
DFFA--AGTRAP	0.29918435	0.42143415	CIS	NaN
DFFA--MTOR	0.29918435	0.42143415	CIS	NaN
DFFA--PDIK1L	0.30549163	0.52334297	CIS	NaN
DFFA--EXOSC10	0.29918435	0.42143415	CIS	NaN
DFFA--TMEM51	0.30029913	0.43944609	CIS	NaN
DFFA--CLCA2	0.30138884	0.45705279	CIS	NaN
DFFA--FBXO2	0.29918435	0.42143415	CIS	NaN
DFFA--FBXO44	0.29918435	0.42143415	CIS	NaN
DFFA--NPPB	0.29918435	0.42143415	CIS	NaN
DFFA--EPHB2	0.31074861	0.60828174	CIS	NaN
PEX14--PEX14	0.30443745	0.50631030	CIS	NaN
PEX14--EPHB2	0.31074861	0.60828174	CIS	NaN
PEX14--CASZ1	0.30443745	0.50631030	CIS	NaN
PEX14--CSMD2	0.31264166	0.63886830	CIS	NaN
PEX14--PTCHD2	0.29918435	0.42143415	CIS	NaN
PEX14--SMPDL3B	0.30932171	0.58522687	CIS	NaN
PEX14--HS2ST1	0.29749906	0.39420451	CIS	NaN
PEX14--ZCCHC11	0.30630043	0.53641096	CIS	NaN
PEX14--TMEM51	0.30029913	0.43944609	CIS	NaN
PEX14--C1orf135	0.30549163	0.52334297	CIS	NaN
PEX14--PRDM2	0.30268322	0.47796655	CIS	NaN
PEX14--MTOR	0.29918435	0.42143415	CIS	NaN
PEX14--UBIAD1	0.29918435	0.42143415	CIS	NaN
PEX14--FBXO44	0.29918435	0.42143415	CIS	NaN
PEX14--FBXO6	0.29918435	0.42143415	CIS	NaN
PEX14--INPP5B	0.31036240	0.60204155	CIS	NaN
PEX14--KCNA2	0.29601193	0.37017647	CIS	NaN
PEX14--SRM	0.29918435	0.42143415	CIS	NaN
PEX14--LRP8	0.30630043	0.53641096	CIS	NaN
PEX14--PLOD1	0.29994845	0.43378005	CIS	NaN
PEX14--EXOSC10	0.29918435	0.42143415	CIS	NaN
PEX14--UBR4	0.30652077	0.53997109	CIS	NaN
PEX14--TNFRSF8	0.29994845	0.43378005	CIS	NaN
PEX14--C1orf201	0.30962176	0.59007487	CIS	NaN
PEX14--DDI2	0.30029913	0.43944609	CIS	NaN
PEX14--NEGR1	0.30177082	0.46322468	CIS	NaN
PEX14--LOC100129924	0.31059928	0.60586885	CIS	NaN
PEX14--KLF17	0.30678660	0.54426616	CIS	NaN
PEX14--FBXO2	0.29918435	0.42143415	CIS	NaN
PEX14--AADACL4	0.29994845	0.43378005	CIS	NaN
PEX14--VPS13D	0.29994845	0.43378005	CIS	NaN
PEX14--PRAMEF8	0.30367098	0.49392620	CIS	NaN
PEX14--CDA	0.31032035	0.60136209	CIS	NaN
PEX14--PIK3R3	0.30953474	0.58866882	CIS	NaN
PEX14--TRIT1	0.30317070	0.48584303	CIS	NaN
PEX14--MFN2	0.29994845	0.43378005	CIS	NaN
PEX14--MIIP	0.29994845	0.43378005	CIS	NaN
PEX14--GRIK3	0.30690507	0.54618044	CIS	NaN
PEX14--PODN	0.30630043	0.53641096	CIS	NaN
PEX14--ZYG11B	0.30630043	0.53641096	CIS	NaN
PEX14--HIVEP3	0.30720574	0.55103841	CIS	NaN
CASZ1--GRIK3	0.30690507	0.54618044	CIS	NaN
CASZ1--CASZ1	0.30443745	0.50631030	CIS	NaN
CASZ1--PODN	0.30630043	0.53641096	CIS	NaN
CASZ1--ZYG11B	0.30630043	0.53641096	CIS	NaN
CASZ1--HIVEP3	0.30720574	0.55103841	CIS	NaN
CASZ1--PTCHD2	0.29918435	0.42143415	CIS	NaN
CASZ1--EPHA2	0.30240462	0.47346512	CIS	NaN
CASZ1--TNFRSF8	0.29994845	0.43378005	CIS	NaN
CASZ1--ST3GAL3	0.30678660	0.54426616	CIS	NaN
CASZ1--SH2D5	0.31934981	0.74725404	CIS	NaN
CASZ1--DNAJC16	0.30029913	0.43944609	CIS	NaN
CASZ1--HDAC1	0.30972892	0.59180621	CIS	NaN
CASZ1--MARCKSL1	0.30972892	0.59180621	CIS	NaN
CASZ1--EVI5	0.28959783	0.26654179	CIS	NaN
CASZ1--ZCCHC17	0.30886054	0.57777547	CIS	NaN
CASZ1--WDTC1	0.31050773	0.60438965	CIS	NaN
CASZ1--PLOD1	0.29918435	0.42143415	CIS	NaN
CASZ1--GPSM2	0.29827351	0.40671744	CIS	NaN
CASZ1--MTOR	0.29918435	0.42143415	CIS	NaN
CASZ1--VPS13D	0.29994845	0.43378005	CIS	NaN
CASZ1--PRAMEF9	0.30367098	0.49392620	CIS	NaN
CASZ1--EXOSC10	0.29918435	0.42143415	CIS	NaN
CASZ1--PRKAA2	0.31045144	0.60348026	CIS	NaN
CASZ1--RAB3B	0.30427245	0.50364424	CIS	NaN
CASZ1--FBLIM1	0.30240462	0.47346512	CIS	NaN
CASZ1--PADI3	0.30750470	0.55586882	CIS	NaN
CASZ1--ERI3	0.30678660	0.54426616	CIS	NaN
CASZ1--SYDE2	0.30368706	0.49418596	CIS	NaN
CASZ1--AGTRAP	0.29918435	0.42143415	CIS	NaN
CASZ1--SCMH1	0.30648351	0.53936911	CIS	NaN
CASZ1--NFIA	0.30720297	0.55099369	CIS	NaN
CASZ1--AGBL4	0.31186739	0.62635817	CIS	NaN
CASZ1--SRRM1	0.30962176	0.59007487	CIS	NaN
CASZ1--USP48	0.30956886	0.58922011	CIS	NaN
CASZ1--CROCC	0.30750470	0.55586882	CIS	NaN
CASZ1--SPEN	0.30240462	0.47346512	CIS	NaN
CASZ1--KDM4A	0.30678660	0.54426616	CIS	NaN
CASZ1--C1orf187	0.29918435	0.42143415	CIS	NaN
CASZ1--KAZN	0.30029913	0.43944609	CIS	NaN
CASZ1--EPS15	0.30876882	0.57629355	CIS	NaN
CASZ1--MUL1	0.31032035	0.60136209	CIS	NaN
CASZ1--EPHA8	0.30956886	0.58922011	CIS	NaN
CASZ1--IPP	0.30953474	0.58866882	CIS	NaN
CASZ1--DDOST	0.31032035	0.60136209	CIS	NaN
CASZ1--KIF17	0.31032035	0.60136209	CIS	NaN
CASZ1--HSPG2	0.30956886	0.58922011	CIS	NaN
C1orf127--MTOR	0.29402188	0.33802255	CIS	NaN
C1orf127--FBXO2	0.29402188	0.33802255	CIS	NaN
C1orf127--FBXO44	0.29402188	0.33802255	CIS	NaN
C1orf127--TARDBP	0.29402188	0.33802255	CIS	NaN
C1orf127--MASP2	0.29402188	0.33802255	CIS	NaN
TARDBP--SRM	0.29402188	0.33802255	CIS	NaN
TARDBP--DDI2	0.29511743	0.35572369	CIS	NaN
TARDBP--MTOR	0.29402188	0.33802255	CIS	NaN
TARDBP--LRIF1	0.29090421	0.28764932	CIS	NaN
TARDBP--LDLRAD2	0.30422721	0.50291334	CIS	NaN
TARDBP--HSPG2	0.30422721	0.50291334	CIS	NaN
TARDBP--EXOSC10	0.29402188	0.33802255	CIS	NaN
TARDBP--TARDBP	0.29402188	0.33802255	CIS	NaN
TARDBP--UBIAD1	0.29402188	0.33802255	CIS	NaN
TARDBP--UBR4	0.30123171	0.45451412	CIS	NaN
TARDBP--MASP2	0.29402188	0.33802255	CIS	NaN
MASP2--MTHFR	0.29402188	0.33802255	CIS	NaN
MASP2--CLCN6	0.29402188	0.33802255	CIS	NaN
MASP2--MTOR	0.29402188	0.33802255	CIS	NaN
MASP2--EXOSC10	0.29402188	0.33802255	CIS	NaN
MASP2--WNT4	0.30422721	0.50291334	CIS	NaN
MASP2--FAF1	0.30344097	0.49020983	CIS	NaN
MASP2--CSMD2	0.30724699	0.55170485	CIS	NaN
SRM--EXOSC10	0.29402188	0.33802255	CIS	NaN
SRM--TAS1R2	0.30123171	0.45451412	CIS	NaN
SRM--MTOR	0.29402188	0.33802255	CIS	NaN
EXOSC10--PTCHD2	0.29402188	0.33802255	CIS	NaN
EXOSC10--EXOSC10	0.29402188	0.33802255	CIS	NaN
EXOSC10--MTOR	0.29402188	0.33802255	CIS	NaN
EXOSC10--TNFRSF8	0.29477280	0.35015542	CIS	NaN
EXOSC10--C1orf187	0.29402188	0.33802255	CIS	NaN
EXOSC10--MAST2	0.30419368	0.50237156	CIS	NaN
EXOSC10--MAD2L2	0.29402188	0.33802255	CIS	NaN
EXOSC10--EPHA2	0.29718659	0.38915572	CIS	NaN
EXOSC10--FBXO2	0.29402188	0.33802255	CIS	NaN
EXOSC10--FBXO44	0.29402188	0.33802255	CIS	NaN
EXOSC10--GRIK3	0.30160939	0.46061632	CIS	NaN
EXOSC10--SZT2	0.30523985	0.51927480	CIS	NaN
EXOSC10--VPS13D	0.29477280	0.35015542	CIS	NaN
EXOSC10--FOXE3	0.30249279	0.47488977	CIS	NaN
EXOSC10--CASP9	0.29511743	0.35572369	CIS	NaN
EXOSC10--ANGPTL7	0.29402188	0.33802255	CIS	NaN
EXOSC10--WDR47	0.29312676	0.32355977	CIS	NaN
MTOR--MTOR	0.29402188	0.33802255	CIS	NaN
MTOR--KDM4A	0.30149295	0.45873508	CIS	NaN
MTOR--SESN2	0.30398433	0.49898900	CIS	NaN
MTOR--VPS13D	0.29477280	0.35015542	CIS	NaN
MTOR--ZSWIM5	0.30054348	0.44339417	CIS	NaN
MTOR--FAF1	0.30344097	0.49020983	CIS	NaN
MTOR--KAZN	0.29511743	0.35572369	CIS	NaN
MTOR--ECE1	0.31383939	0.65822037	CIS	NaN
MTOR--UBIAD1	0.29402188	0.33802255	CIS	NaN
MTOR--ACTL8	0.29755536	0.39511403	CIS	NaN
MTOR--ANGPTL7	0.29402188	0.33802255	CIS	NaN
MTOR--FHAD1	0.29511743	0.35572369	CIS	NaN
MTOR--FBXO42	0.29718659	0.38915572	CIS	NaN
MTOR--PTCHD2	0.29402188	0.33802255	CIS	NaN
MTOR--IGSF21	0.29755536	0.39511403	CIS	NaN
MTOR--FBXO6	0.29402188	0.33802255	CIS	NaN
MTOR--MAD2L2	0.29402188	0.33802255	CIS	NaN
MTOR--CTPS	0.30119510	0.45392252	CIS	NaN
MTOR--TNFRSF8	0.29477280	0.35015542	CIS	NaN
MTOR--MFN2	0.29477280	0.35015542	CIS	NaN
MTOR--MIIP	0.29477280	0.35015542	CIS	NaN
MTOR--ALDH4A1	0.30123171	0.45451412	CIS	NaN
MTOR--PLOD1	0.29477280	0.35015542	CIS	NaN
MTOR--RNF220	0.30054348	0.44339417	CIS	NaN
MTOR--EXTL1	0.30022033	0.43817292	CIS	NaN
MTOR--HSPG2	0.30422721	0.50291334	CIS	NaN
MTOR--C1orf187	0.29402188	0.33802255	CIS	NaN
MTOR--PAX7	0.30123171	0.45451412	CIS	NaN
MTOR--ZBTB17	0.29718659	0.38915572	CIS	NaN
MTOR--FBXO2	0.29402188	0.33802255	CIS	NaN
MTOR--FBXO44	0.29402188	0.33802255	CIS	NaN
MTOR--AGTRAP	0.29402188	0.33802255	CIS	NaN
MTOR--DHRS3	0.29477280	0.35015542	CIS	NaN
MTOR--RLF	0.29793946	0.40132004	CIS	NaN
MTOR--PALMD	0.29791335	0.40089818	CIS	NaN
MTOR--PARS2	0.29914706	0.42083168	CIS	NaN
MTOR--ZMYM4	0.30017175	0.43738790	CIS	NaN
MTOR--PRDM2	0.29746038	0.39357948	CIS	NaN
MTOR--NPPB	0.29402188	0.33802255	CIS	NaN
MTOR--CCDC24	0.30149295	0.45873508	CIS	NaN
MTOR--SLC6A9	0.30149295	0.45873508	CIS	NaN
MTOR--CAPZB	0.30123171	0.45451412	CIS	NaN
MTOR--ST3GAL3	0.30149295	0.45873508	CIS	NaN
MTOR--PUM1	0.30353111	0.49166618	CIS	NaN
ANGPTL7--ANGPTL7	0.29402188	0.33802255	CIS	NaN
ANGPTL7--ZBTB17	0.29718659	0.38915572	CIS	NaN
ANGPTL7--FBXO2	0.29402188	0.33802255	CIS	NaN
ANGPTL7--FBXO44	0.29402188	0.33802255	CIS	NaN
ANGPTL7--KAZN	0.29746038	0.39357948	CIS	NaN
ANGPTL7--PTCHD2	0.29402188	0.33802255	CIS	NaN
ANGPTL7--AGTRAP	0.29402188	0.33802255	CIS	NaN
ANGPTL7--DHRS3	0.29477280	0.35015542	CIS	NaN
ANGPTL7--RLF	0.29793946	0.40132004	CIS	NaN
UBIAD1--TMEM50A	0.30226051	0.47113668	CIS	NaN
UBIAD1--RHCE	0.30226051	0.47113668	CIS	NaN
UBIAD1--UBIAD1	0.29402188	0.33802255	CIS	NaN
UBIAD1--CACHD1	0.29662120	0.38002058	CIS	NaN
UBIAD1--FBXO2	0.29402188	0.33802255	CIS	NaN
UBIAD1--FBXO44	0.29402188	0.33802255	CIS	NaN
UBIAD1--CSMD2	0.30724699	0.55170485	CIS	NaN
UBIAD1--C1orf187	0.29402188	0.33802255	CIS	NaN
UBIAD1--PTCHD2	0.29402188	0.33802255	CIS	NaN
UBIAD1--CROCC	0.30219867	0.47013753	CIS	NaN
UBIAD1--NOTCH2	0.28928119	0.26142561	CIS	NaN
UBIAD1--FHAD1	0.29511743	0.35572369	CIS	NaN
UBIAD1--TMEM51	0.29511743	0.35572369	CIS	NaN
UBIAD1--ZMYM4	0.30017175	0.43738790	CIS	NaN
UBIAD1--YTHDF2	0.30408213	0.50056917	CIS	NaN
UBIAD1--VPS13D	0.29477280	0.35015542	CIS	NaN
UBIAD1--EIF4G3	0.31383939	0.65822037	CIS	NaN
UBIAD1--TNFRSF8	0.29477280	0.35015542	CIS	NaN
UBIAD1--THRAP3	0.30295015	0.48227941	CIS	NaN
PTCHD2--PTCHD2	0.29402188	0.33802255	CIS	NaN
PTCHD2--KAZN	0.29511743	0.35572369	CIS	NaN
PTCHD2--AADACL4	0.29477280	0.35015542	CIS	NaN
PTCHD2--PRAMEF9	0.29843110	0.40926374	CIS	NaN
PTCHD2--CDC42	0.30422721	0.50291334	CIS	NaN
PTCHD2--VPS13D	0.29477280	0.35015542	CIS	NaN
PTCHD2--FBXO2	0.29402188	0.33802255	CIS	NaN
PTCHD2--FBXO44	0.29402188	0.33802255	CIS	NaN
PTCHD2--PADI1	0.30219867	0.47013753	CIS	NaN
PTCHD2--C1orf187	0.29402188	0.33802255	CIS	NaN
PTCHD2--MFN2	0.29477280	0.35015542	CIS	NaN
PTCHD2--MIIP	0.29477280	0.35015542	CIS	NaN
PTCHD2--SRSF4	0.30408213	0.50056917	CIS	NaN
PTCHD2--EPB41	0.30408213	0.50056917	CIS	NaN
PTCHD2--TNFRSF8	0.29477280	0.35015542	CIS	NaN
PTCHD2--MAST2	0.30419368	0.50237156	CIS	NaN
PTCHD2--IGSF21	0.29755536	0.39511403	CIS	NaN
PTCHD2--CSMD2	0.30724699	0.55170485	CIS	NaN
PTCHD2--NPPB	0.29402188	0.33802255	CIS	NaN
PTCHD2--LRRIQ3	0.30181273	0.46390177	CIS	NaN
FBXO2--MAD2L2	0.29402188	0.33802255	CIS	NaN
FBXO2--AGTRAP	0.29402188	0.33802255	CIS	NaN
FBXO2--PRAMEF20	0.29843110	0.40926374	CIS	NaN
FBXO2--FBXO2	0.29402188	0.33802255	CIS	NaN
FBXO2--FBXO44	0.29402188	0.33802255	CIS	NaN
FBXO2--KIAA2013	0.29402188	0.33802255	CIS	NaN
FBXO2--C1orf187	0.29402188	0.33802255	CIS	NaN
FBXO2--FBXO6	0.29402188	0.33802255	CIS	NaN
FBXO2--DHRS3	0.29477280	0.35015542	CIS	NaN
FBXO2--PLOD1	0.29477280	0.35015542	CIS	NaN
FBXO2--VPS13D	0.29477280	0.35015542	CIS	NaN
FBXO2--MACF1	0.30434433	0.50480573	CIS	NaN
FBXO44--MAD2L2	0.29402188	0.33802255	CIS	NaN
FBXO44--AGTRAP	0.29402188	0.33802255	CIS	NaN
FBXO44--PRAMEF20	0.29843110	0.40926374	CIS	NaN
FBXO44--FBXO44	0.29402188	0.33802255	CIS	NaN
FBXO44--KIAA2013	0.29402188	0.33802255	CIS	NaN
FBXO44--C1orf187	0.29402188	0.33802255	CIS	NaN
FBXO44--FBXO6	0.29402188	0.33802255	CIS	NaN
FBXO44--DHRS3	0.29477280	0.35015542	CIS	NaN
FBXO44--PLOD1	0.29477280	0.35015542	CIS	NaN
FBXO44--VPS13D	0.29477280	0.35015542	CIS	NaN
FBXO44--MACF1	0.30434433	0.50480573	CIS	NaN
FBXO44--CLCN6	0.29402188	0.33802255	CIS	NaN
FBXO6--C1orf187	0.29402188	0.33802255	CIS	NaN
FBXO6--AGTRAP	0.29402188	0.33802255	CIS	NaN
FBXO6--CLCN6	0.29402188	0.33802255	CIS	NaN
FBXO6--ZYG11B	0.30101517	0.45101542	CIS	NaN
FBXO6--EIF2C3	0.30295015	0.48227941	CIS	NaN
FBXO6--TNFRSF8	0.29477280	0.35015542	CIS	NaN
MAD2L2--ZYG11B	0.30101517	0.45101542	CIS	NaN
MAD2L2--EIF2C3	0.30295015	0.48227941	CIS	NaN
MAD2L2--TNFRSF8	0.29477280	0.35015542	CIS	NaN
MAD2L2--C1orf187	0.29402188	0.33802255	CIS	NaN
MAD2L2--KAZN	0.29511743	0.35572369	CIS	NaN
MAD2L2--MTHFR	0.29402188	0.33802255	CIS	NaN
MAD2L2--CLCN6	0.29402188	0.33802255	CIS	NaN
MAD2L2--AGTRAP	0.29402188	0.33802255	CIS	NaN
MAD2L2--PLOD1	0.29402188	0.33802255	CIS	NaN
C1orf187--ZNF436	0.30538661	0.52164606	CIS	NaN
C1orf187--EPHB2	0.30538661	0.52164606	CIS	NaN
C1orf187--ZMYM1	0.30017175	0.43738790	CIS	NaN
C1orf187--TNFRSF8	0.29477280	0.35015542	CIS	NaN
C1orf187--NPPB	0.29402188	0.33802255	CIS	NaN
C1orf187--KIAA0319L	0.30017175	0.43738790	CIS	NaN
C1orf187--C1orf187	0.29402188	0.33802255	CIS	NaN
C1orf187--MTHFR	0.29402188	0.33802255	CIS	NaN
C1orf187--CLCN6	0.29402188	0.33802255	CIS	NaN
C1orf187--AGTRAP	0.29402188	0.33802255	CIS	NaN
C1orf187--USP48	0.30422721	0.50291334	CIS	NaN
C1orf187--ZSCAN20	0.30682569	0.54489775	CIS	NaN
C1orf187--WDTC1	0.30514988	0.51782113	CIS	NaN
C1orf187--PRPF38B	0.29312676	0.32355977	CIS	NaN
C1orf187--MIIP	0.29477280	0.35015542	CIS	NaN
C1orf187--LOC729059	0.30538661	0.52164606	CIS	NaN
C1orf187--KDM1A	0.30538661	0.52164606	CIS	NaN
AGTRAP--EPHA8	0.30422721	0.50291334	CIS	NaN
AGTRAP--CLCN6	0.29402188	0.33802255	CIS	NaN
AGTRAP--DHRS3	0.29477280	0.35015542	CIS	NaN
AGTRAP--AGTRAP	0.29402188	0.33802255	CIS	NaN
AGTRAP--TNFRSF8	0.29477280	0.35015542	CIS	NaN
AGTRAP--MTHFR	0.29402188	0.33802255	CIS	NaN
AGTRAP--NFYC	0.30119510	0.45392252	CIS	NaN
AGTRAP--PAX7	0.29755536	0.39511403	CIS	NaN
AGTRAP--KIAA2013	0.29402188	0.33802255	CIS	NaN
AGTRAP--PLOD1	0.29477280	0.35015542	CIS	NaN
MTHFR--PLOD1	0.29477280	0.35015542	CIS	NaN
MTHFR--NPPB	0.29402188	0.33802255	CIS	NaN
MTHFR--CLCN6	0.29402188	0.33802255	CIS	NaN
MTHFR--LRP8	0.30101517	0.45101542	CIS	NaN
MTHFR--MTHFR	0.29402188	0.33802255	CIS	NaN
MTHFR--VPS13D	0.29477280	0.35015542	CIS	NaN
MTHFR--CELA2A	0.29511743	0.35572369	CIS	NaN
MTHFR--SPEN	0.29718659	0.38915572	CIS	NaN
MTHFR--TNFRSF1B	0.29477280	0.35015542	CIS	NaN
MTHFR--CDC20	0.30523985	0.51927480	CIS	NaN
MTHFR--ELOVL1	0.30523985	0.51927480	CIS	NaN
MTHFR--MIIP	0.29477280	0.35015542	CIS	NaN
MTHFR--GLIS1	0.30175461	0.46296273	CIS	NaN
MTHFR--TNFRSF8	0.29477280	0.35015542	CIS	NaN
MTHFR--TMEM48	0.30175461	0.46296273	CIS	NaN
MTHFR--ZNF593	0.30022033	0.43817292	CIS	NaN
MTHFR--MFN2	0.29477280	0.35015542	CIS	NaN
MTHFR--FBLIM1	0.29718659	0.38915572	CIS	NaN
MTHFR--CAPZB	0.30123171	0.45451412	CIS	NaN
MTHFR--DDX20	0.28709370	0.22608169	CIS	NaN
MTHFR--EIF2C3	0.30295015	0.48227941	CIS	NaN
MTHFR--BMP8B	0.29793946	0.40132004	CIS	NaN
MTHFR--KAZN	0.29511743	0.35572369	CIS	NaN
MTHFR--DHDDS	0.30022033	0.43817292	CIS	NaN
MTHFR--ARID1A	0.30514988	0.51782113	CIS	NaN
CLCN6--CLCN6	0.29402188	0.33802255	CIS	NaN
CLCN6--EIF2C3	0.30295015	0.48227941	CIS	NaN
CLCN6--BMP8B	0.29793946	0.40132004	CIS	NaN
CLCN6--KAZN	0.29511743	0.35572369	CIS	NaN
CLCN6--TNFRSF1B	0.29477280	0.35015542	CIS	NaN
CLCN6--DHDDS	0.30022033	0.43817292	CIS	NaN
CLCN6--ARID1A	0.30514988	0.51782113	CIS	NaN
CLCN6--VPS13D	0.29477280	0.35015542	CIS	NaN
